start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
101.6785,101.6849,50390.0,57640.0,Echolocation,Pipistrellus pipistrellus,0.43,0.501,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
101.9365,101.9419,48671.0,60141.0,Echolocation,Pipistrellus pipistrellus,0.427,0.541,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
102.2155,102.2219,47812.0,60866.0,Echolocation,Pipistrellus pipistrellus,0.637,0.702,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
102.3115,102.3186,47812.0,62433.0,Echolocation,Pipistrellus pipistrellus,0.617,0.697,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
102.4975,102.5043,48671.0,57998.0,Echolocation,Pipistrellus pipistrellus,0.501,0.534,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
102.5885,102.5939,47812.0,58526.0,Echolocation,Pipistrellus pipistrellus,0.516,0.537,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
103.0725,103.0782,48671.0,59882.0,Echolocation,Pipistrellus pipistrellus,0.592,0.616,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
103.1775,103.1844,47812.0,58370.0,Echolocation,Pipistrellus pipistrellus,0.562,0.608,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
103.3845,103.39,46953.0,55760.0,Echolocation,Pipistrellus pipistrellus,0.466,0.505,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
103.6825,103.6881,46953.0,58165.0,Echolocation,Pipistrellus pipistrellus,0.631,0.679,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
141.4915,141.4972,47812.0,57447.0,Echolocation,Pipistrellus pipistrellus,0.573,0.598,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
142.2375,142.24360000000001,47812.0,57514.0,Echolocation,Pipistrellus pipistrellus,0.539,0.562,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
142.6175,142.6223,47812.0,60894.0,Echolocation,Pipistrellus pipistrellus,0.478,0.507,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
142.9925,142.9982,51250.0,58013.0,Echolocation,Pipistrellus pipistrellus,0.455,0.513,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
177.5745,177.5798,48671.0,54921.0,Echolocation,Pipistrellus pipistrellus,0.449,0.517,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
178.0975,178.10320000000002,47812.0,60992.0,Echolocation,Pipistrellus pipistrellus,0.478,0.547,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
178.3655,178.3704,48671.0,61967.0,Echolocation,Pipistrellus pipistrellus,0.517,0.602,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
178.4595,178.4659,48671.0,56417.0,Echolocation,Pipistrellus pipistrellus,0.467,0.51,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
178.5565,178.5628,47812.0,63868.0,Echolocation,Pipistrellus pipistrellus,0.482,0.622,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
178.6535,178.6595,48671.0,62960.0,Echolocation,Pipistrellus pipistrellus,0.442,0.544,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
179.1185,179.12369999999999,46093.0,63818.0,Echolocation,Pipistrellus pipistrellus,0.415,0.538,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
179.2165,179.2214,48671.0,60145.0,Echolocation,Pipistrellus pipistrellus,0.526,0.565,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
179.3125,179.3175,47812.0,64686.0,Echolocation,Pipistrellus pipistrellus,0.515,0.563,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
179.5745,179.5791,46953.0,61518.0,Echolocation,Pipistrellus pipistrellus,0.454,0.515,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
180.0045,180.0087,49531.0,57799.0,Echolocation,Pipistrellus pipistrellus,0.457,0.506,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
180.1845,180.1892,48671.0,66232.0,Echolocation,Pipistrellus pipistrellus,0.577,0.664,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
180.3645,180.3685,46953.0,61263.0,Echolocation,Pipistrellus pipistrellus,0.51,0.571,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
180.5405,180.5452,47812.0,61715.0,Echolocation,Pipistrellus pipistrellus,0.484,0.545,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221024_030000.WAV,Telephone Field,recover-20221027,001,300
