start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
21.8395,21.8444,42656.0,61273.0,Myotis daubentonii,0.223,0.512,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
21.9785,21.9835,46093.0,60240.0,Pipistrellus pipistrellus,0.352,0.518,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
22.3735,22.3779,43515.0,59039.0,Pipistrellus pipistrellus,0.43,0.52,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
22.4575,22.4641,46093.0,63130.0,Pipistrellus pipistrellus,0.385,0.519,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
50.411500000000004,50.4199,46953.0,65026.0,Pipistrellus pipistrellus,0.436,0.546,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
75.0375,75.0423,43515.0,55052.0,Pipistrellus pipistrellus,0.484,0.538,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
75.2055,75.2114,46953.0,61408.0,Pipistrellus pipistrellus,0.412,0.508,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
76.0485,76.0547,45234.0,60434.0,Pipistrellus pipistrellus,0.402,0.534,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
78.1805,78.1855,45234.0,60026.0,Pipistrellus pipistrellus,0.413,0.502,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
78.64750000000001,78.652,48671.0,60780.0,Pipistrellus pipistrellus,0.524,0.562,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
78.7195,78.72540000000001,46093.0,64302.0,Pipistrellus pipistrellus,0.381,0.522,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
109.1515,109.1577,48671.0,64397.0,Pipistrellus pipistrellus,0.428,0.505,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
109.5265,109.53229999999999,46953.0,64582.0,Pipistrellus pipistrellus,0.508,0.623,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
109.62049999999999,109.627,47812.0,66924.0,Pipistrellus pipistrellus,0.558,0.652,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
109.7115,109.7202,46953.0,67696.0,Pipistrellus pipistrellus,0.472,0.583,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
109.8015,109.8094,47812.0,70592.0,Pipistrellus pipistrellus,0.419,0.524,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
109.8935,109.901,47812.0,66795.0,Pipistrellus pipistrellus,0.491,0.618,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
109.98349999999999,109.9903,46953.0,70246.0,Pipistrellus pipistrellus,0.47,0.617,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
110.0635,110.0703,46093.0,69480.0,Pipistrellus pipistrellus,0.512,0.697,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
110.1425,110.1488,45234.0,71579.0,Pipistrellus pipistrellus,0.62,0.762,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
110.2185,110.2264,45234.0,71402.0,Pipistrellus pipistrellus,0.359,0.616,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
110.2925,110.2993,44375.0,68534.0,Pipistrellus pipistrellus,0.277,0.576,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
110.3635,110.36959999999999,46093.0,69945.0,Pipistrellus pipistrellus,0.438,0.561,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
110.4285,110.43430000000001,48671.0,62026.0,Pipistrellus pipistrellus,0.626,0.656,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
111.3265,111.3322,46093.0,66167.0,Pipistrellus pipistrellus,0.247,0.506,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
132.5855,132.5918,47812.0,59415.0,Pipistrellus pipistrellus,0.615,0.66,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
133.6555,133.6621,47812.0,66278.0,Pipistrellus pipistrellus,0.55,0.658,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
135.4385,135.44389999999999,46093.0,60862.0,Pipistrellus pipistrellus,0.395,0.513,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
212.4215,212.4272,46953.0,58710.0,Pipistrellus pipistrellus,0.437,0.508,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
213.0795,213.0849,47812.0,61596.0,Pipistrellus pipistrellus,0.479,0.542,-1,Echolocation,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221031_020000.WAV,Telephone Field,recover-20221110,007,300
