start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
45.0755,45.0793,51250.0,72775.0,Echolocation,Myotis alcathoe,0.265,0.505,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
45.554500000000004,45.5588,43515.0,64247.0,Echolocation,Myotis alcathoe,0.135,0.541,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
46.076499999999996,46.083,43515.0,64111.0,Echolocation,Pipistrellus pipistrellus,0.375,0.589,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
46.2485,46.254599999999996,43515.0,60039.0,Echolocation,Pipistrellus pipistrellus,0.439,0.669,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
46.439499999999995,46.445,43515.0,64130.0,Echolocation,Pipistrellus pipistrellus,0.255,0.523,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
135.4325,135.4378,52109.0,71578.0,Echolocation,Pipistrellus pipistrellus,0.298,0.507,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
187.6865,187.6909,52109.0,66815.0,Echolocation,Pipistrellus pipistrellus,0.328,0.544,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
187.7935,187.7984,52109.0,68436.0,Echolocation,Pipistrellus pipistrellus,0.328,0.545,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
187.9375,187.9422,52968.0,67010.0,Echolocation,Pipistrellus pipistrellus,0.336,0.515,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
188.7785,188.7825,52968.0,83668.0,Echolocation,Myotis alcathoe,0.375,0.519,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
189.6205,189.6249,48671.0,95727.0,Echolocation,Myotis alcathoe,0.537,0.597,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
189.6625,189.6669,45234.0,90803.0,Echolocation,Myotis alcathoe,0.522,0.578,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
189.7745,189.7803,44375.0,100667.0,Echolocation,Myotis alcathoe,0.518,0.562,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
189.9145,189.9198,43515.0,90787.0,Echolocation,Myotis alcathoe,0.461,0.508,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
190.1595,190.1647,40937.0,83926.0,Echolocation,Myotis alcathoe,0.183,0.514,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
190.7375,190.7414,42656.0,73784.0,Echolocation,Myotis mystacinus,0.219,0.556,-1,/mnt/ubna_data_02/recover-20221123/UBNA_001/20221118_013000.WAV,Telephone Field,recover-20221123,001,300
