start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
618.5125,618.5203,40078.0,50884.0,Echolocation,Pipistrellus nathusii,0.301,0.514,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
619.1045,619.1098,39218.0,50519.0,Echolocation,Myotis daubentonii,0.218,0.51,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
619.4815,619.4878,41796.0,58248.0,Echolocation,Pipistrellus nathusii,0.238,0.534,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
619.5615,619.5673,40078.0,55706.0,Echolocation,Myotis daubentonii,0.231,0.522,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
619.7295,619.7352,38359.0,57234.0,Echolocation,Myotis daubentonii,0.231,0.524,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
620.0905,620.0963,37500.0,59018.0,Echolocation,Pipistrellus nathusii,0.331,0.563,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
620.1825,620.1892,39218.0,54295.0,Echolocation,Pipistrellus nathusii,0.405,0.606,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
620.2745,620.2806,38359.0,60760.0,Echolocation,Pipistrellus nathusii,0.443,0.586,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
620.3765,620.3827,39218.0,53473.0,Echolocation,Pipistrellus nathusii,0.541,0.644,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
620.4755,620.4819,39218.0,55991.0,Echolocation,Pipistrellus nathusii,0.512,0.601,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
620.5735,620.5801,40078.0,47806.0,Echolocation,Pipistrellus nathusii,0.438,0.524,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
620.7595,620.7659,38359.0,59277.0,Echolocation,Pipistrellus nathusii,0.434,0.563,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_053000.WAV,Telephone Field,recover-20220725,010,1795
