start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
318.1165,318.1234,40078.0,52179.0,Echolocation,Pipistrellus nathusii,0.402,0.558,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
318.4255,318.4322,41796.0,49414.0,Echolocation,Pipistrellus nathusii,0.428,0.507,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
318.5375,318.545,40937.0,54513.0,Echolocation,Pipistrellus nathusii,0.544,0.62,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
319.3465,319.3525,40937.0,58208.0,Echolocation,Pipistrellus nathusii,0.355,0.548,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
319.6335,319.6406,40078.0,50471.0,Echolocation,Pipistrellus nathusii,0.489,0.628,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
319.7775,319.7833,40937.0,54500.0,Echolocation,Pipistrellus nathusii,0.296,0.506,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
320.02049999999997,320.0276,40937.0,49378.0,Echolocation,Pipistrellus nathusii,0.468,0.587,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
320.2265,320.2327,40078.0,52403.0,Echolocation,Pipistrellus nathusii,0.442,0.583,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
320.5225,320.5294,40937.0,50750.0,Echolocation,Pipistrellus nathusii,0.461,0.585,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
320.8165,320.8225,39218.0,53505.0,Echolocation,Pipistrellus nathusii,0.434,0.542,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
320.91949999999997,320.9256,41796.0,50138.0,Echolocation,Pipistrellus nathusii,0.423,0.502,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
321.1125,321.1197,40078.0,50084.0,Echolocation,Pipistrellus nathusii,0.433,0.57,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
321.4125,321.4193,39218.0,48802.0,Echolocation,Pipistrellus nathusii,0.46,0.583,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
321.7195,321.7266,38359.0,46004.0,Echolocation,Pipistrellus nathusii,0.439,0.539,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
321.8215,321.8283,40078.0,49826.0,Echolocation,Pipistrellus nathusii,0.531,0.635,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
322.3065,322.3143,40078.0,46308.0,Echolocation,Pipistrellus nathusii,0.426,0.574,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
322.4245,322.4319,39218.0,46253.0,Echolocation,Pipistrellus nathusii,0.44,0.581,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_063000.WAV,Telephone Field,recover-20220725,010,1795
