start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
43.2305,43.2455,22890.0,27204.0,Echolocation,Nyctalus leisleri,0.428,0.526,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
330.3175,330.3327,23750.0,28580.0,Echolocation,Nyctalus leisleri,0.46,0.615,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
916.9255,916.9357,22890.0,29114.0,Echolocation,Eptesicus serotinus,0.21,0.528,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1492.3365,1492.3412,45234.0,57517.0,Echolocation,Pipistrellus pipistrellus,0.458,0.55,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1492.7285,1492.7359,45234.0,53517.0,Echolocation,Pipistrellus pipistrellus,0.495,0.614,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1493.0165,1493.0225,44375.0,55044.0,Echolocation,Pipistrellus pipistrellus,0.392,0.51,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1493.2245,1493.2304,45234.0,51743.0,Echolocation,Pipistrellus pipistrellus,0.566,0.625,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1498.2435,1498.2492,41796.0,59097.0,Echolocation,Pipistrellus pipistrellus,0.344,0.587,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1498.5675,1498.573,45234.0,53301.0,Echolocation,Pipistrellus pipistrellus,0.47,0.5,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1498.6935,1498.6989,45234.0,57754.0,Echolocation,Pipistrellus pipistrellus,0.623,0.662,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1498.9895,1498.995,44375.0,52769.0,Echolocation,Pipistrellus pipistrellus,0.562,0.582,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1499.0945,1499.1002,44375.0,50673.0,Echolocation,Pipistrellus pipistrellus,0.54,0.556,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1499.3175,1499.3228,43515.0,52542.0,Echolocation,Pipistrellus pipistrellus,0.471,0.558,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1499.5275,1499.534,44375.0,52815.0,Echolocation,Pipistrellus pipistrellus,0.514,0.581,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1500.0295,1500.0357,43515.0,52808.0,Echolocation,Pipistrellus pipistrellus,0.324,0.626,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1502.4675,1502.4742,45234.0,53270.0,Echolocation,Pipistrellus pipistrellus,0.531,0.549,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1502.8095,1502.8159,45234.0,51649.0,Echolocation,Pipistrellus pipistrellus,0.496,0.52,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1502.9765,1502.9818,43515.0,53527.0,Echolocation,Pipistrellus pipistrellus,0.432,0.535,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1503.0835,1503.0897,45234.0,55679.0,Echolocation,Pipistrellus pipistrellus,0.508,0.567,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1503.1905,1503.1958,42656.0,56290.0,Echolocation,Pipistrellus pipistrellus,0.39,0.533,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1503.3005,1503.3063,45234.0,55709.0,Echolocation,Pipistrellus pipistrellus,0.535,0.579,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1503.4115,1503.4165,45234.0,57103.0,Echolocation,Pipistrellus pipistrellus,0.58,0.61,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1503.5175,1503.5237,45234.0,54711.0,Echolocation,Pipistrellus pipistrellus,0.473,0.558,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
1503.6715,1503.6768,45234.0,56852.0,Echolocation,Pipistrellus pipistrellus,0.546,0.595,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_053000.WAV,Telephone Field,recover-20220725,010,1795
