start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
692.8265,692.8343,40937.0,49851.0,Echolocation,Pipistrellus nathusii,0.579,0.613,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
693.0285,693.0391,39218.0,45445.0,Echolocation,Pipistrellus nathusii,0.551,0.569,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
693.1405,693.1496,40937.0,47731.0,Echolocation,Pipistrellus nathusii,0.562,0.61,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
693.2425,693.2516,39218.0,45942.0,Echolocation,Pipistrellus nathusii,0.484,0.518,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
693.3495,693.3568,41796.0,49980.0,Echolocation,Pipistrellus nathusii,0.636,0.677,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
693.4705,693.4782,40078.0,48054.0,Echolocation,Pipistrellus nathusii,0.515,0.558,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
693.6665,693.6751,39218.0,49249.0,Echolocation,Pipistrellus nathusii,0.608,0.657,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
693.7725,693.7813,39218.0,45861.0,Echolocation,Pipistrellus nathusii,0.54,0.63,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
693.9715,693.9811,39218.0,49891.0,Echolocation,Pipistrellus nathusii,0.595,0.638,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
694.2835,694.2936,39218.0,48496.0,Echolocation,Pipistrellus nathusii,0.581,0.635,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
694.3875,694.3977,39218.0,51478.0,Echolocation,Pipistrellus nathusii,0.665,0.707,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
695.5745,695.5851,38359.0,48736.0,Echolocation,Pipistrellus nathusii,0.518,0.557,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
695.8945,695.906,38359.0,45803.0,Echolocation,Pipistrellus nathusii,0.512,0.544,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
696.0055,696.0156,38359.0,45410.0,Echolocation,Pipistrellus nathusii,0.478,0.533,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
696.2105,696.222,38359.0,50414.0,Echolocation,Pipistrellus nathusii,0.443,0.512,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
696.5405,696.551,38359.0,49931.0,Echolocation,Pipistrellus nathusii,0.553,0.586,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_100000.WAV,Carp Pond
