start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
2.6805,2.6901,27187.0,35344.0,Nyctalus leisleri,0.411,0.713,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
2.8165,2.8268,27187.0,33362.0,Nyctalus leisleri,0.251,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
297.6135,297.6197,45234.0,51701.0,Pipistrellus pipistrellus,0.579,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
297.7075,297.7138,46093.0,52780.0,Pipistrellus pipistrellus,0.514,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
297.8065,297.8123,45234.0,53708.0,Pipistrellus pipistrellus,0.517,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
297.8975,297.9056,44375.0,50277.0,Pipistrellus pipistrellus,0.458,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
298.1595,298.166,46093.0,55050.0,Pipistrellus pipistrellus,0.548,0.6,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
345.2205,345.2332,25468.0,29884.0,Nyctalus leisleri,0.475,0.609,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
365.1585,365.1675,44375.0,59752.0,Pipistrellus pipistrellus,0.52,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
365.4925,365.5002,45234.0,54118.0,Pipistrellus pipistrellus,0.668,0.709,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
365.6725,365.6814,45234.0,53750.0,Pipistrellus pipistrellus,0.567,0.638,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
365.8595,365.867,43515.0,55820.0,Pipistrellus pipistrellus,0.573,0.628,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
375.9505,375.9561,45234.0,55203.0,Pipistrellus pipistrellus,0.403,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
376.0305,376.0355,46093.0,59415.0,Pipistrellus pipistrellus,0.453,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
377.8975,377.9045,46953.0,59630.0,Pipistrellus pipistrellus,0.559,0.64,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.0665,378.071,47812.0,63287.0,Pipistrellus pipistrellus,0.654,0.688,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.1545,378.15930000000003,46093.0,65700.0,Pipistrellus pipistrellus,0.566,0.641,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.2445,378.2495,47812.0,61570.0,Pipistrellus pipistrellus,0.647,0.679,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.3325,378.3373,45234.0,65042.0,Pipistrellus pipistrellus,0.674,0.733,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.4045,378.4094,44375.0,67587.0,Pipistrellus pipistrellus,0.695,0.722,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.4665,378.4716,46093.0,67161.0,Pipistrellus pipistrellus,0.642,0.728,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.54449999999997,378.5499,44375.0,75680.0,Pipistrellus pipistrellus,0.552,0.642,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.6305,378.6354,44375.0,70453.0,Pipistrellus pipistrellus,0.583,0.654,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.7185,378.7233,44375.0,70565.0,Pipistrellus pipistrellus,0.674,0.718,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.8095,378.8143,43515.0,74330.0,Pipistrellus pipistrellus,0.442,0.511,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.8905,378.8958,44375.0,74703.0,Pipistrellus pipistrellus,0.501,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
378.9785,378.9832,44375.0,71549.0,Pipistrellus pipistrellus,0.462,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
379.0565,379.0619,44375.0,80967.0,Pipistrellus pipistrellus,0.513,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
379.2225,379.2267,47812.0,70145.0,Pipistrellus pipistrellus,0.577,0.644,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
379.3045,379.3088,48671.0,64996.0,Pipistrellus pipistrellus,0.478,0.564,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
379.8655,379.8712,47812.0,63212.0,Pipistrellus pipistrellus,0.429,0.567,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
380.0655,380.0707,46093.0,60467.0,Pipistrellus pipistrellus,0.598,0.614,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
380.1475,380.1526,45234.0,62814.0,Pipistrellus pipistrellus,0.576,0.599,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
380.2155,380.2241,47812.0,58557.0,Pipistrellus pipistrellus,0.559,0.603,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
380.2895,380.2975,46093.0,64144.0,Pipistrellus pipistrellus,0.501,0.615,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
380.4645,380.4738,47812.0,59668.0,Pipistrellus pipistrellus,0.459,0.511,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
380.5985,380.6072,46953.0,57625.0,Pipistrellus pipistrellus,0.48,0.522,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
380.6765,380.6867,45234.0,61156.0,Pipistrellus pipistrellus,0.388,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
380.8435,380.8511,44375.0,62361.0,Pipistrellus pipistrellus,0.578,0.626,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
381.0105,381.0185,44375.0,57273.0,Pipistrellus pipistrellus,0.558,0.595,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
381.16949999999997,381.1756,45234.0,63265.0,Pipistrellus pipistrellus,0.596,0.624,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
381.2625,381.2723,45234.0,51664.0,Pipistrellus pipistrellus,0.519,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
381.3445,381.3496,44375.0,58367.0,Pipistrellus pipistrellus,0.666,0.683,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
381.4395,381.4489,46093.0,51947.0,Pipistrellus pipistrellus,0.501,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220615_053000.WAV,Foliage
