start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
67.2675,67.2856,26328.0,29935.0,Echolocation,Nyctalus leisleri,0.482,0.575,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
80.9225,80.9406,27187.0,30607.0,Echolocation,Nyctalus leisleri,0.425,0.511,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
81.45349999999999,81.4692,27187.0,29672.0,Echolocation,Nyctalus leisleri,0.576,0.628,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
145.0235,145.0377,26328.0,29841.0,Echolocation,Nyctalus leisleri,0.462,0.541,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
145.5365,145.5508,27187.0,32599.0,Echolocation,Nyctalus leisleri,0.293,0.607,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
146.7585,146.7749,27187.0,31136.0,Echolocation,Nyctalus leisleri,0.459,0.586,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
147.7105,147.7267,27187.0,30159.0,Echolocation,Nyctalus leisleri,0.433,0.525,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
182.2635,182.2816,26328.0,29939.0,Echolocation,Nyctalus leisleri,0.422,0.525,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
184.8625,184.8809,27187.0,31229.0,Echolocation,Nyctalus leisleri,0.406,0.505,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
186.0105,186.026,26328.0,28838.0,Echolocation,Nyctalus leisleri,0.562,0.602,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
225.1735,225.1884,26328.0,29936.0,Echolocation,Nyctalus leisleri,0.486,0.582,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
225.6555,225.6701,27187.0,30207.0,Echolocation,Nyctalus leisleri,0.535,0.594,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
226.1325,226.1509,26328.0,29163.0,Echolocation,Nyctalus leisleri,0.536,0.589,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
227.7175,227.736,26328.0,29483.0,Echolocation,Nyctalus leisleri,0.421,0.502,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
240.5545,240.5715,27187.0,30441.0,Echolocation,Nyctalus leisleri,0.473,0.56,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
242.2085,242.2278,26328.0,29574.0,Echolocation,Nyctalus leisleri,0.494,0.572,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
242.5995,242.6146,26328.0,29739.0,Echolocation,Nyctalus leisleri,0.491,0.59,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
243.1045,243.1208,27187.0,31530.0,Echolocation,Nyctalus leisleri,0.306,0.501,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
261.0885,261.1056,26328.0,29170.0,Echolocation,Nyctalus leisleri,0.519,0.568,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
261.3475,261.3615,26328.0,32617.0,Echolocation,Eptesicus serotinus,0.277,0.644,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
262.10450000000003,262.1217,26328.0,29305.0,Echolocation,Nyctalus leisleri,0.462,0.551,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
282.2175,282.2341,26328.0,29475.0,Echolocation,Nyctalus leisleri,0.454,0.502,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
283.3315,283.3494,26328.0,29204.0,Echolocation,Nyctalus leisleri,0.484,0.55,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
284.9635,284.9799,27187.0,29962.0,Echolocation,Nyctalus leisleri,0.534,0.603,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
285.5945,285.6114,26328.0,29076.0,Echolocation,Nyctalus leisleri,0.566,0.616,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
294.1385,294.1547,27187.0,31656.0,Echolocation,Nyctalus leisleri,0.329,0.523,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
440.6425,440.6472,50390.0,64213.0,Echolocation,Pipistrellus pipistrellus,0.465,0.535,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
440.8185,440.8266,47812.0,65825.0,Echolocation,Pipistrellus pipistrellus,0.55,0.598,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
441.0005,441.005,44375.0,64491.0,Echolocation,Pipistrellus pipistrellus,0.406,0.538,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
441.0865,441.0919,44375.0,61641.0,Echolocation,Pipistrellus pipistrellus,0.539,0.655,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
441.1625,441.1684,47812.0,59698.0,Echolocation,Pipistrellus pipistrellus,0.613,0.634,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
441.2445,441.2492,45234.0,63235.0,Echolocation,Pipistrellus pipistrellus,0.585,0.636,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
441.33050000000003,441.3355,46093.0,65224.0,Echolocation,Pipistrellus pipistrellus,0.481,0.572,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
441.4225,441.4277,45234.0,63211.0,Echolocation,Pipistrellus pipistrellus,0.707,0.754,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
441.5025,441.5077,45234.0,71098.0,Echolocation,Pipistrellus pipistrellus,0.581,0.646,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_083000.WAV,Foliage
