start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
205.6815,205.6845,47812.0,64911.0,Echolocation,Pipistrellus pipistrellus,0.181,0.574,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
206.0395,206.0427,46953.0,64677.0,Echolocation,Myotis alcathoe,0.295,0.503,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
206.1015,206.1055,46093.0,76281.0,Echolocation,Myotis alcathoe,0.385,0.542,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
206.1675,206.1706,46953.0,64897.0,Echolocation,Myotis alcathoe,0.332,0.532,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
206.2375,206.2411,47812.0,69992.0,Echolocation,Myotis alcathoe,0.307,0.525,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
206.4365,206.4409,45234.0,75260.0,Echolocation,Myotis alcathoe,0.34,0.527,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
206.5445,206.5494,44375.0,74453.0,Echolocation,Myotis alcathoe,0.275,0.618,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
206.6025,206.60739999999998,46093.0,61775.0,Echolocation,Pipistrellus pipistrellus,0.371,0.505,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
207.7075,207.7108,48671.0,67195.0,Echolocation,Myotis alcathoe,0.342,0.517,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
207.7485,207.7516,48671.0,72163.0,Echolocation,Myotis alcathoe,0.339,0.56,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
207.7905,207.794,48671.0,69259.0,Echolocation,Myotis alcathoe,0.324,0.544,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
207.83350000000002,207.83780000000002,46093.0,78215.0,Echolocation,Myotis alcathoe,0.4,0.544,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage
