start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.0925,0.1046,27187,34300,Eptesicus serotinus,0.326,0.621,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
0.2065,0.2161,40937,55821,Pipistrellus nathusii,0.436,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
0.4065,0.4127,38359,52142,Pipistrellus nathusii,0.518,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
0.5945,0.6028,40078,61244,Pipistrellus nathusii,0.415,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
1.4745,1.4812,40078,70332,Pipistrellus nathusii,0.216,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
1.9865,1.9924,40937,53731,Pipistrellus nathusii,0.399,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
4.0405,4.0453,41796,54770,Pipistrellus nathusii,0.466,0.528,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
5.3275,5.3334,41796,60088,Pipistrellus nathusii,0.233,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
6.7755,6.7829,40078,54575,Pipistrellus nathusii,0.545,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
6.9605,6.9669,40078,51778,Pipistrellus nathusii,0.46,0.543,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
7.1685,7.1768,39218,60714,Pipistrellus nathusii,0.373,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
7.3705,7.3804,40078,58228,Pipistrellus nathusii,0.46,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
8.3515,8.3622,40937,51784,Pipistrellus nathusii,0.498,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
8.6605,8.6676,38359,48438,Pipistrellus nathusii,0.475,0.589,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
8.7165,8.725,40937,54596,Pipistrellus nathusii,0.377,0.552,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_103000.WAV,Foliage
