start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
229.1015,229.1164,27187.0,30869.0,Echolocation,Nyctalus leisleri,0.382,0.548,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
234.8285,234.8413,26328.0,31927.0,Echolocation,Nyctalus leisleri,0.325,0.572,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
238.1605,238.1753,26328.0,29282.0,Echolocation,Nyctalus leisleri,0.474,0.569,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
248.4375,248.4538,26328.0,29389.0,Echolocation,Nyctalus leisleri,0.545,0.613,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
267.9315,267.9487,26328.0,30470.0,Echolocation,Nyctalus leisleri,0.481,0.586,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
279.8015,279.8183,26328.0,29196.0,Echolocation,Nyctalus leisleri,0.561,0.62,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
347.0265,347.0422,26328.0,29459.0,Echolocation,Nyctalus leisleri,0.446,0.553,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
375.4995,375.5153,26328.0,29028.0,Echolocation,Nyctalus leisleri,0.628,0.68,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
377.3805,377.3961,26328.0,31068.0,Echolocation,Nyctalus leisleri,0.382,0.571,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
522.9105,522.924,23750.0,29401.0,Echolocation,Nyctalus leisleri,0.431,0.647,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
527.1035,527.1185,23750.0,28399.0,Echolocation,Nyctalus leisleri,0.376,0.556,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
634.1665,634.1828,26328.0,30643.0,Echolocation,Nyctalus leisleri,0.378,0.512,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
634.4135,634.4311,26328.0,29485.0,Echolocation,Nyctalus leisleri,0.428,0.504,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
635.2555,635.2693,26328.0,29724.0,Echolocation,Nyctalus leisleri,0.425,0.521,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
636.0985,636.1169,26328.0,30378.0,Echolocation,Nyctalus leisleri,0.449,0.566,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
636.8375,636.8556,26328.0,29849.0,Echolocation,Nyctalus leisleri,0.459,0.543,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
637.2085,637.2272,26328.0,28931.0,Echolocation,Nyctalus leisleri,0.45,0.538,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
637.4475,637.4648,26328.0,29907.0,Echolocation,Nyctalus leisleri,0.535,0.638,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
638.0565,638.0755,25468.0,29011.0,Echolocation,Nyctalus leisleri,0.509,0.603,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
638.4265,638.4461,25468.0,29181.0,Echolocation,Nyctalus leisleri,0.485,0.559,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
638.6735,638.6941,25468.0,29262.0,Echolocation,Nyctalus leisleri,0.424,0.503,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
643.3345,643.3451,27187.0,33768.0,Echolocation,Nyctalus leisleri,0.361,0.661,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
643.8175,643.8308,26328.0,30910.0,Echolocation,Nyctalus leisleri,0.45,0.65,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
657.7525,657.7654,25468.0,30199.0,Echolocation,Nyctalus leisleri,0.414,0.593,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
665.9545,665.9692,26328.0,29573.0,Echolocation,Nyctalus leisleri,0.393,0.507,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
666.6455,666.6623,25468.0,28457.0,Echolocation,Nyctalus leisleri,0.559,0.614,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
682.6155,682.6307,26328.0,30839.0,Echolocation,Nyctalus leisleri,0.379,0.599,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
690.3365,690.353,26328.0,28864.0,Echolocation,Nyctalus leisleri,0.511,0.592,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
691.1835,691.2018,26328.0,29468.0,Echolocation,Nyctalus leisleri,0.457,0.533,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
692.3015,692.3218,25468.0,28387.0,Echolocation,Nyctalus leisleri,0.689,0.73,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
692.5515,692.5689,25468.0,28791.0,Echolocation,Nyctalus leisleri,0.506,0.601,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_090000.WAV,Foliage
