start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.5135,0.5213,43515,51754,Pipistrellus pipistrellus,0.458,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
0.9435,0.9492,46953,56775,Pipistrellus pipistrellus,0.559,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
1.0335,1.0401,47812,56907,Pipistrellus pipistrellus,0.504,0.522,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
1.2025,1.2085,46093,54581,Pipistrellus pipistrellus,0.5,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
1.3695,1.3795,44375,52520,Pipistrellus pipistrellus,0.408,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
1.5045,1.51,47812,60866,Pipistrellus pipistrellus,0.495,0.567,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
1.5985,1.6052,46093,60612,Pipistrellus pipistrellus,0.479,0.621,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
1.6795,1.6842,47812,59528,Pipistrellus pipistrellus,0.526,0.559,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
1.8435,1.8491,46093,59276,Pipistrellus pipistrellus,0.505,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
1.9295,1.9392,44375,49971,Pipistrellus pipistrellus,0.435,0.529,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
2.1165,2.1246,41796,49659,Pipistrellus nathusii,0.507,0.529,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
2.2895,2.2952,42656,51642,Pipistrellus nathusii,0.468,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
2.6715,2.6791,40937,51484,Pipistrellus nathusii,0.613,0.641,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
2.9065,2.9146,39218,48663,Pipistrellus nathusii,0.451,0.542,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
2.9805,2.9873,40937,54362,Pipistrellus nathusii,0.386,0.523,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
3.0685,3.0759,40937,51188,Pipistrellus nathusii,0.516,0.627,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
3.4935,3.4993,42656,50936,Pipistrellus nathusii,0.48,0.528,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
4.2245,4.2336,40078,45688,Pipistrellus nathusii,0.523,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
4.6125,4.6231,41796,53529,Pipistrellus nathusii,0.562,0.614,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
4.7175,4.7265,41796,56962,Pipistrellus nathusii,0.473,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
4.8025,4.8112,40937,49858,Pipistrellus nathusii,0.535,0.655,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
4.9165,4.9276,40937,53624,Pipistrellus nathusii,0.525,0.585,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
5.4025,5.4122,40078,63289,Pipistrellus nathusii,0.509,0.585,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
5.5085,5.5185,40078,53665,Pipistrellus nathusii,0.513,0.552,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
5.8635,5.8717,40937,47870,Pipistrellus nathusii,0.496,0.526,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
6.0495,6.0549,41796,54227,Pipistrellus nathusii,0.404,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
6.2275,6.2334,41796,50112,Pipistrellus nathusii,0.448,0.5,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
6.3255,6.3325,40937,52189,Pipistrellus nathusii,0.502,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_083000.WAV,Foliage
