start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
49.5935,49.6057,28046.0,34201.0,Echolocation,Eptesicus serotinus,0.241,0.518,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
80.3335,80.34049999999999,44375.0,52209.0,Echolocation,Pipistrellus pipistrellus,0.479,0.618,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
109.6955,109.70830000000001,25468.0,31425.0,Echolocation,Nyctalus leisleri,0.347,0.535,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
130.2185,130.2321,27187.0,32499.0,Echolocation,Nyctalus leisleri,0.341,0.578,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
153.2955,153.3071,27187.0,32358.0,Echolocation,Nyctalus leisleri,0.394,0.649,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
162.8435,162.8571,27187.0,32273.0,Echolocation,Nyctalus leisleri,0.408,0.698,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
192.3935,192.4032,40937.0,56965.0,Echolocation,Pipistrellus nathusii,0.532,0.584,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
192.5555,192.56119999999999,40937.0,49660.0,Echolocation,Pipistrellus nathusii,0.598,0.628,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
192.6435,192.652,40937.0,56131.0,Echolocation,Pipistrellus nathusii,0.543,0.616,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
192.7355,192.7434,41796.0,55470.0,Echolocation,Pipistrellus nathusii,0.564,0.602,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
192.8235,192.829,40937.0,53893.0,Echolocation,Pipistrellus nathusii,0.544,0.581,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
192.9135,192.92079999999999,41796.0,56595.0,Echolocation,Pipistrellus nathusii,0.703,0.722,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
193.0065,193.015,41796.0,55309.0,Echolocation,Pipistrellus nathusii,0.455,0.516,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
193.0795,193.0871,41796.0,56211.0,Echolocation,Pipistrellus nathusii,0.479,0.541,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
193.2065,193.2172,41796.0,50002.0,Echolocation,Pipistrellus nathusii,0.484,0.526,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
193.2805,193.2885,40937.0,50971.0,Echolocation,Pipistrellus nathusii,0.486,0.505,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
193.3595,193.36599999999999,40937.0,56048.0,Echolocation,Pipistrellus nathusii,0.518,0.588,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
193.6085,193.6159,41796.0,53822.0,Echolocation,Pipistrellus nathusii,0.517,0.593,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
199.8095,199.8241,27187.0,33275.0,Echolocation,Nyctalus leisleri,0.269,0.6,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
201.3985,201.4119,27187.0,31512.0,Echolocation,Nyctalus leisleri,0.413,0.602,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
201.6135,201.6257,28046.0,34550.0,Echolocation,Nyctalus leisleri,0.297,0.583,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
201.7875,201.7976,28046.0,34981.0,Echolocation,Eptesicus serotinus,0.281,0.562,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
205.8095,205.82229999999998,27187.0,33872.0,Echolocation,Nyctalus leisleri,0.34,0.673,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
206.0365,206.049,27187.0,31442.0,Echolocation,Nyctalus leisleri,0.433,0.603,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
265.7885,265.8042,26328.0,30905.0,Echolocation,Nyctalus leisleri,0.352,0.524,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
278.3835,278.3893,45234.0,55563.0,Echolocation,Pipistrellus pipistrellus,0.476,0.54,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
278.4725,278.4778,45234.0,53867.0,Echolocation,Pipistrellus pipistrellus,0.504,0.528,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
282.1625,282.1694,46093.0,58876.0,Echolocation,Pipistrellus pipistrellus,0.558,0.575,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
282.2365,282.2421,46093.0,59308.0,Echolocation,Pipistrellus pipistrellus,0.632,0.672,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
282.5375,282.544,47812.0,59169.0,Echolocation,Pipistrellus pipistrellus,0.494,0.519,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_053000.WAV,Foliage
