start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.5535,0.5703,27187.0,29952.0,Nyctalus leisleri,0.566,0.639,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
1.0775,1.0944,26328.0,29413.0,Nyctalus leisleri,0.673,0.729,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
1.7275,1.745,26328.0,29751.0,Nyctalus leisleri,0.481,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
2.6485,2.6612,27187.0,31523.0,Nyctalus leisleri,0.444,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
2.9075,2.92,27187.0,32367.0,Nyctalus leisleri,0.347,0.662,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
7.3705,7.3844,27187.0,32208.0,Nyctalus leisleri,0.407,0.711,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
25.9195,25.9305,27187.0,32803.0,Nyctalus leisleri,0.35,0.572,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
68.4905,68.5006,28046.0,34618.0,Eptesicus serotinus,0.273,0.612,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
68.7365,68.7473,27187.0,33622.0,Eptesicus serotinus,0.268,0.56,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
68.9755,68.9849,28046.0,34944.0,Nyctalus leisleri,0.39,0.668,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
69.2115,69.2222,27187.0,35068.0,Eptesicus serotinus,0.317,0.651,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
69.4455,69.45609999999999,28046.0,38015.0,Eptesicus serotinus,0.373,0.683,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
69.6925,69.7025,28046.0,34854.0,Nyctalus leisleri,0.339,0.662,-1,Echolocation,/mnt/ubna_data_01/recover-20220618_unit2/20220617_070000.WAV,Foliage
