start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
47.286500000000004,47.3031,22890.0,27822.0,Echolocation,Nyctalus leisleri,0.463,0.563,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
49.311499999999995,49.3256,23750.0,28985.0,Echolocation,Nyctalus leisleri,0.369,0.527,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
101.9015,101.9103,41796.0,47757.0,Echolocation,Pipistrellus nathusii,0.524,0.558,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
102.3335,102.3438,43515.0,51002.0,Echolocation,Pipistrellus pipistrellus,0.282,0.527,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
104.2735,104.2826,44375.0,53218.0,Echolocation,Pipistrellus nathusii,0.222,0.501,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
104.4575,104.4632,40078.0,56569.0,Echolocation,Pipistrellus nathusii,0.219,0.502,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
105.6505,105.6609,41796.0,50309.0,Echolocation,Pipistrellus nathusii,0.473,0.515,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
105.7285,105.7348,40078.0,59180.0,Echolocation,Pipistrellus nathusii,0.397,0.529,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
105.8115,105.8191,40937.0,62300.0,Echolocation,Pipistrellus nathusii,0.389,0.528,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
105.9055,105.91499999999999,41796.0,50874.0,Echolocation,Pipistrellus nathusii,0.459,0.545,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
105.9945,106.0008,39218.0,59622.0,Echolocation,Pipistrellus nathusii,0.356,0.569,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
106.0915,106.099,40937.0,51985.0,Echolocation,Pipistrellus nathusii,0.61,0.631,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
106.1795,106.1876,40078.0,62427.0,Echolocation,Pipistrellus nathusii,0.543,0.622,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
106.2745,106.2838,40078.0,54235.0,Echolocation,Pipistrellus nathusii,0.56,0.616,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
106.36449999999999,106.3728,39218.0,62832.0,Echolocation,Pipistrellus nathusii,0.353,0.502,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_110000.WAV,Foliage
