start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.4775,0.4856,43515,67483,Pipistrellus pipistrellus,0.356,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
0.6405,0.6489,45234,62866,Pipistrellus pipistrellus,0.392,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
1.2745,1.2806,38359,60366,Myotis daubentonii,0.258,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
1.4215,1.433,46093,58884,Pipistrellus pipistrellus,0.395,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
1.5535,1.5598,38359,64441,Pipistrellus nathusii,0.314,0.502,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
1.7625,1.7689,38359,57934,Pipistrellus nathusii,0.301,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
2.0715,2.0774,43515,60030,Pipistrellus nathusii,0.313,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
2.3385,2.347,44375,55887,Pipistrellus nathusii,0.202,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
5.8535,5.8583,46953,58199,Pipistrellus pipistrellus,0.473,0.506,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
6.0475,6.0525,44375,59950,Pipistrellus pipistrellus,0.291,0.55,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
6.1275,6.1316,46953,58102,Pipistrellus pipistrellus,0.583,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
6.5315,6.5447,29765,35349,Nyctalus leisleri,0.215,0.516,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
7.0605,7.0643,47812,61730,Pipistrellus pipistrellus,0.48,0.559,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
7.2065,7.2104,48671,62205,Pipistrellus pipistrellus,0.437,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
7.5695,7.5735,49531,59594,Pipistrellus pipistrellus,0.432,0.536,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
7.6355,7.6402,48671,64065,Pipistrellus pipistrellus,0.476,0.542,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
7.6905,7.6978,42656,63530,Pipistrellus pipistrellus,0.22,0.524,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
8.9965,9.0019,39218,54489,Pipistrellus nathusii,0.538,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
9.0785,9.0852,40078,54048,Pipistrellus nathusii,0.497,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
9.1645,9.171,39218,62805,Pipistrellus nathusii,0.498,0.569,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
9.3485,9.3562,40078,50723,Pipistrellus nathusii,0.491,0.626,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
9.5165,9.5223,40937,58441,Pipistrellus nathusii,0.318,0.536,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
9.6105,9.617,40078,47344,Pipistrellus nathusii,0.531,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
10.1365,10.1415,40078,57750,Myotis daubentonii,0.3,0.524,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
10.4095,10.4157,40937,55867,Pipistrellus nathusii,0.416,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
10.5025,10.5088,39218,58569,Pipistrellus nathusii,0.281,0.536,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
10.6465,10.6526,39218,62055,Myotis daubentonii,0.233,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
10.9595,10.9657,41796,60360,Pipistrellus nathusii,0.414,0.567,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
11.8385,11.8453,38359,55707,Pipistrellus nathusii,0.264,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
11.9425,11.9496,39218,52251,Pipistrellus nathusii,0.633,0.678,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
12.1125,12.1202,38359,46553,Pipistrellus nathusii,0.491,0.582,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
12.2205,12.2297,37500,44659,Pipistrellus nathusii,0.46,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
13.2295,13.2361,41796,61426,Pipistrellus nathusii,0.358,0.589,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
13.6445,13.6513,40078,46984,Pipistrellus nathusii,0.472,0.516,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
14.2215,14.2289,41796,52737,Pipistrellus nathusii,0.457,0.539,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
15.6245,15.6304,39218,49705,Pipistrellus nathusii,0.349,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
15.6555,15.6632,40078,47394,Pipistrellus nathusii,0.477,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
15.7495,15.7583,39218,45747,Pipistrellus nathusii,0.516,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_090000.WAV,Foliage
