start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
145.1915,145.1971,41796.0,61385.0,Echolocation,Pipistrellus nathusii,0.364,0.512,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,Foliage,recover-20220616_unit2,010
145.6255,145.6325,40937.0,63845.0,Echolocation,Pipistrellus nathusii,0.488,0.543,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,Foliage,recover-20220616_unit2,010
145.7975,145.8038,41796.0,61714.0,Echolocation,Pipistrellus nathusii,0.473,0.513,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,Foliage,recover-20220616_unit2,010
146.1105,146.1158,35781.0,62458.0,Echolocation,Myotis brandtii,0.381,0.6,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,Foliage,recover-20220616_unit2,010
146.1915,146.198,39218.0,66775.0,Echolocation,Pipistrellus nathusii,0.193,0.526,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,Foliage,recover-20220616_unit2,010
146.3595,146.3658,41796.0,61363.0,Echolocation,Pipistrellus nathusii,0.289,0.527,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,Foliage,recover-20220616_unit2,010
146.9935,146.9989,40078.0,57228.0,Echolocation,Myotis brandtii,0.177,0.509,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,Foliage,recover-20220616_unit2,010
151.4295,151.4354,41796.0,63669.0,Echolocation,Myotis daubentonii,0.205,0.53,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,Foliage,recover-20220616_unit2,010
151.5175,151.5243,42656.0,58356.0,Echolocation,Pipistrellus nathusii,0.23,0.522,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,Foliage,recover-20220616_unit2,010
151.6065,151.6133,41796.0,66901.0,Echolocation,Myotis daubentonii,0.21,0.547,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,Foliage,recover-20220616_unit2,010
