start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
2.1015,2.1167,27187.0,32125.0,Nyctalus leisleri,0.325,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
4.6265,4.6422,27187.0,33173.0,Nyctalus leisleri,0.269,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
5.2725,5.2872,28046.0,32411.0,Nyctalus leisleri,0.422,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
10.9015,10.9129,27187.0,32564.0,Nyctalus leisleri,0.431,0.648,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
160.0385,160.0522,28046.0,32453.0,Nyctalus leisleri,0.467,0.591,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
163.9735,163.9932,28046.0,31077.0,Nyctalus leisleri,0.519,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
164.3695,164.3847,28046.0,31839.0,Nyctalus leisleri,0.353,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
165.42849999999999,165.4461,27187.0,30527.0,Nyctalus leisleri,0.526,0.602,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
167.3775,167.3921,28046.0,31453.0,Nyctalus leisleri,0.535,0.624,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
169.2115,169.2245,26328.0,31827.0,Nyctalus leisleri,0.435,0.651,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
183.2465,183.2642,28046.0,31750.0,Nyctalus leisleri,0.509,0.6,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
186.9495,186.9695,28046.0,32592.0,Nyctalus leisleri,0.294,0.531,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
187.6875,187.7044,28046.0,32208.0,Nyctalus leisleri,0.402,0.581,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
187.8365,187.8516,28906.0,32957.0,Nyctalus leisleri,0.335,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
206.0865,206.10399999999998,28046.0,32143.0,Nyctalus leisleri,0.364,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
217.8865,217.9027,27187.0,30585.0,Nyctalus leisleri,0.603,0.685,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
221.0325,221.0499,28046.0,32676.0,Nyctalus leisleri,0.389,0.565,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
223.7385,223.7495,28906.0,33996.0,Nyctalus leisleri,0.397,0.658,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
225.2995,225.3143,28046.0,32140.0,Nyctalus leisleri,0.489,0.617,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
227.2385,227.2544,28046.0,31474.0,Nyctalus leisleri,0.49,0.606,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
228.0055,228.0202,28046.0,32164.0,Nyctalus leisleri,0.542,0.621,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
228.8425,228.8611,28046.0,33863.0,Nyctalus leisleri,0.246,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
249.8195,249.83089999999999,27187.0,32741.0,Nyctalus leisleri,0.372,0.556,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
275.1885,275.2002,27187.0,30892.0,Nyctalus leisleri,0.423,0.569,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
275.6445,275.6599,28046.0,31734.0,Nyctalus leisleri,0.447,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
278.1605,278.1718,28046.0,34985.0,Eptesicus serotinus,0.311,0.522,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
278.5315,278.5441,28906.0,34158.0,Nyctalus leisleri,0.312,0.611,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
279.2235,279.2429,28046.0,32873.0,Nyctalus leisleri,0.335,0.525,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
279.6395,279.6525,28046.0,32951.0,Nyctalus leisleri,0.383,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
280.9765,280.9896,28906.0,33726.0,Nyctalus leisleri,0.316,0.537,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
286.2625,286.2764,28046.0,31829.0,Nyctalus leisleri,0.398,0.553,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
286.4435,286.4578,28906.0,32977.0,Nyctalus leisleri,0.386,0.559,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
304.9355,304.9555,28046.0,31388.0,Nyctalus leisleri,0.442,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_093000.WAV,Foliage
