start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
133.2505,133.2681,26328.0,29587.0,Echolocation,Nyctalus leisleri,0.504,0.588,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
133.4375,133.4533,27187.0,30881.0,Echolocation,Nyctalus leisleri,0.41,0.55,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
133.6555,133.6679,26328.0,31361.0,Echolocation,Nyctalus leisleri,0.435,0.641,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
430.2295,430.2439,26328.0,29974.0,Echolocation,Nyctalus leisleri,0.471,0.583,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
491.5735,491.58389999999997,27187.0,33767.0,Echolocation,Nyctalus leisleri,0.279,0.569,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
491.7085,491.7175,28046.0,34510.0,Echolocation,Nyctalus leisleri,0.436,0.673,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
491.8545,491.8659,27187.0,33399.0,Echolocation,Nyctalus leisleri,0.309,0.554,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
492.33050000000003,492.3419,27187.0,32448.0,Echolocation,Nyctalus leisleri,0.58,0.716,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
492.5725,492.5837,27187.0,33421.0,Echolocation,Nyctalus leisleri,0.429,0.647,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
809.1565,809.1719,22890.0,27671.0,Echolocation,Nyctalus leisleri,0.456,0.568,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
817.0405,817.0564,22890.0,28639.0,Echolocation,Nyctalus leisleri,0.292,0.532,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1117.6355,1117.6524,26328.0,28933.0,Echolocation,Nyctalus leisleri,0.507,0.551,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1118.6425,1118.6606,26328.0,29551.0,Echolocation,Nyctalus leisleri,0.471,0.57,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1431.9755,1431.9918,27187.0,31439.0,Echolocation,Nyctalus leisleri,0.487,0.634,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1432.7445,1432.76,27187.0,31954.0,Echolocation,Nyctalus leisleri,0.302,0.595,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1432.9805,1432.9949,27187.0,31836.0,Echolocation,Nyctalus leisleri,0.298,0.521,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1474.3675,1474.3804,26328.0,30944.0,Echolocation,Nyctalus leisleri,0.418,0.561,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1474.6095,1474.6265,25468.0,28716.0,Echolocation,Nyctalus leisleri,0.44,0.521,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1474.8555,1474.8738,24609.0,28590.0,Echolocation,Nyctalus leisleri,0.437,0.551,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1475.5895,1475.6057,25468.0,29394.0,Echolocation,Nyctalus leisleri,0.547,0.622,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1476.3105,1476.3269,25468.0,29485.0,Echolocation,Nyctalus leisleri,0.501,0.583,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1476.8215,1476.8391,24609.0,28974.0,Echolocation,Nyctalus leisleri,0.418,0.509,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1477.0775,1477.0918,25468.0,28910.0,Echolocation,Nyctalus leisleri,0.435,0.528,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
1477.3215,1477.3395,24609.0,29247.0,Echolocation,Nyctalus leisleri,0.388,0.506,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_070000.WAV,Foliage
