start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.2135,0.228,25468.0,32006.0,Eptesicus serotinus,0.262,0.606,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
0.3675,0.3789,27187.0,34502.0,Eptesicus serotinus,0.31,0.664,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
2.2555,2.2674,24609.0,30445.0,Nyctalus leisleri,0.231,0.505,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
2.3925,2.4016,24609.0,31818.0,Eptesicus serotinus,0.254,0.529,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
4.0105,4.0292,22031.0,28563.0,Nyctalus noctula,0.309,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
4.2485,4.2675,22031.0,30044.0,Nyctalus noctula,0.297,0.517,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
4.3855,4.4057,22031.0,30099.0,Nyctalus noctula,0.239,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
4.5295,4.5488,22890.0,30870.0,Nyctalus noctula,0.324,0.543,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
4.6845,4.7027,22890.0,32565.0,Eptesicus serotinus,0.299,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
4.8615,4.8794,22890.0,30603.0,Eptesicus serotinus,0.21,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
5.2665,5.2857,22031.0,29687.0,Nyctalus noctula,0.367,0.594,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
5.4295,5.4517,22031.0,33451.0,Eptesicus serotinus,0.315,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
5.5835,5.6032,22890.0,33151.0,Eptesicus serotinus,0.305,0.532,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
5.7375,5.7553,22890.0,36902.0,Eptesicus serotinus,0.42,0.646,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
5.9785,5.9997,22031.0,33332.0,Nyctalus noctula,0.314,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
6.2575,6.2717,24609.0,35526.0,Eptesicus serotinus,0.409,0.532,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
6.3865,6.3994,25468.0,38232.0,Eptesicus serotinus,0.495,0.591,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
6.4195,6.4328,23750.0,29473.0,Nyctalus leisleri,0.278,0.517,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_050000.WAV,Foliage
