start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
107.4045,107.42099999999999,26328.0,28867.0,Echolocation,Nyctalus leisleri,0.488,0.556,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
108.3685,108.387,26328.0,29246.0,Echolocation,Nyctalus leisleri,0.436,0.51,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
108.8255,108.8425,26328.0,29628.0,Echolocation,Nyctalus leisleri,0.444,0.509,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
109.0605,109.07730000000001,26328.0,28844.0,Echolocation,Nyctalus leisleri,0.624,0.672,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
109.29050000000001,109.30590000000001,26328.0,30089.0,Echolocation,Nyctalus leisleri,0.665,0.764,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
109.6285,109.64699999999999,25468.0,29052.0,Echolocation,Nyctalus leisleri,0.561,0.635,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
111.2075,111.2213,26328.0,30196.0,Echolocation,Nyctalus leisleri,0.486,0.61,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
111.24549999999999,111.2587,27187.0,33910.0,Echolocation,Nyctalus leisleri,0.341,0.653,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
132.4425,132.45850000000002,25468.0,28706.0,Echolocation,Nyctalus leisleri,0.574,0.634,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
137.5915,137.6065,25468.0,29942.0,Echolocation,Nyctalus leisleri,0.446,0.652,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
221.1445,221.1503,47812.0,64275.0,Echolocation,Pipistrellus pipistrellus,0.351,0.531,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
222.9005,222.9064,46093.0,65223.0,Echolocation,Pipistrellus pipistrellus,0.335,0.533,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
223.4675,223.4738,42656.0,67464.0,Echolocation,Myotis daubentonii,0.17,0.516,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
226.8965,226.9015,47812.0,60938.0,Echolocation,Pipistrellus pipistrellus,0.615,0.659,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
226.9905,226.9993,46953.0,63309.0,Echolocation,Pipistrellus pipistrellus,0.425,0.552,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
227.17849999999999,227.188,46093.0,65077.0,Echolocation,Pipistrellus pipistrellus,0.327,0.508,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
227.2805,227.2857,45234.0,58549.0,Echolocation,Pipistrellus pipistrellus,0.451,0.525,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
227.3745,227.3815,45234.0,64621.0,Echolocation,Pipistrellus pipistrellus,0.341,0.53,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
227.5685,227.5742,46093.0,61803.0,Echolocation,Pipistrellus pipistrellus,0.562,0.623,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
227.7445,227.7514,45234.0,59904.0,Echolocation,Pipistrellus pipistrellus,0.447,0.616,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
227.8305,227.8363,46093.0,57026.0,Echolocation,Pipistrellus pipistrellus,0.463,0.546,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
486.9875,487.0019,27187.0,29708.0,Echolocation,Nyctalus leisleri,0.487,0.526,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
487.3265,487.345,26328.0,29384.0,Echolocation,Nyctalus leisleri,0.535,0.585,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
487.5715,487.589,26328.0,30491.0,Echolocation,Nyctalus leisleri,0.729,0.757,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
487.8095,487.8267,26328.0,30499.0,Echolocation,Nyctalus leisleri,0.417,0.565,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
488.0425,488.0612,26328.0,29893.0,Echolocation,Nyctalus leisleri,0.457,0.534,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
488.2685,488.2831,26328.0,30142.0,Echolocation,Nyctalus leisleri,0.383,0.536,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
488.5025,488.5169,27187.0,31065.0,Echolocation,Nyctalus leisleri,0.491,0.633,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
490.7405,490.7556,26328.0,30341.0,Echolocation,Nyctalus leisleri,0.573,0.665,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
990.4625,990.4694,44375.0,55200.0,Echolocation,Pipistrellus pipistrellus,0.514,0.596,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
990.6485,990.6565,45234.0,53301.0,Echolocation,Pipistrellus pipistrellus,0.478,0.5,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
991.1175,991.1236,44375.0,51003.0,Echolocation,Pipistrellus pipistrellus,0.559,0.644,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
992.9005,992.9062,45234.0,57986.0,Echolocation,Pipistrellus pipistrellus,0.464,0.537,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
993.9595,993.967,46953.0,59930.0,Echolocation,Pipistrellus pipistrellus,0.474,0.549,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
994.7905,994.7978,42656.0,67423.0,Echolocation,Pipistrellus pipistrellus,0.237,0.506,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
994.8855,994.8963,44375.0,52487.0,Echolocation,Pipistrellus pipistrellus,0.397,0.508,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
995.2305,995.238,43515.0,63506.0,Echolocation,Pipistrellus pipistrellus,0.255,0.52,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220615_063000.WAV,Foliage
