start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
3.2095,3.2159,41796,46710,Pipistrellus nathusii,0.443,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
3.6855,3.6926,40937,52799,Pipistrellus nathusii,0.461,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
3.8275,3.8339,42656,57419,Pipistrellus pipistrellus,0.238,0.532,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
4.6725,4.6804,40937,51360,Pipistrellus nathusii,0.477,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
8.6925,8.7052,27187,32477,Nyctalus leisleri,0.295,0.552,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
11.8995,11.9128,27187,31947,Nyctalus leisleri,0.568,0.682,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
20.6535,20.6646,40937,47169,Pipistrellus nathusii,0.48,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
21.3605,21.3695,40937,49164,Pipistrellus nathusii,0.561,0.63,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
21.5355,21.5447,40937,53543,Pipistrellus nathusii,0.494,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
26.5595,26.5657,41796,54813,Pipistrellus nathusii,0.464,0.56,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
26.7045,26.7118,40937,49969,Pipistrellus nathusii,0.633,0.662,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
26.9355,26.942,40937,49670,Pipistrellus nathusii,0.561,0.615,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
27.0525,27.0593,40078,48942,Pipistrellus nathusii,0.465,0.506,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
34.158500000000004,34.1653,39218,57595,Pipistrellus nathusii,0.417,0.557,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
36.4185,36.4268,40937,48042,Pipistrellus nathusii,0.5,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
36.8575,36.8654,40078,48852,Pipistrellus nathusii,0.526,0.6,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
37.0305,37.0378,40078,47927,Pipistrellus nathusii,0.523,0.581,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
37.2855,37.292500000000004,40937,47784,Pipistrellus nathusii,0.484,0.551,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
42.8855,42.8909,36640,50107,Myotis daubentonii,0.195,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
43.0535,43.0606,37500,54485,Pipistrellus nathusii,0.281,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
43.1565,43.1643,38359,55805,Pipistrellus nathusii,0.458,0.621,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
46.3925,46.3996,43515,51578,Pipistrellus pipistrellus,0.33,0.601,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
46.5715,46.5784,40937,52882,Pipistrellus nathusii,0.356,0.517,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
48.1445,48.150400000000005,38359,52461,Pipistrellus nathusii,0.397,0.565,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
49.1095,49.114000000000004,35781,50335,Myotis daubentonii,0.158,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
50.186499999999995,50.202,22890,28057,Nyctalus leisleri,0.453,0.599,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
50.716499999999996,50.7291,24609,30861,Nyctalus leisleri,0.381,0.6,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
50.7365,50.7498,23750,28517,Nyctalus leisleri,0.409,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
50.9915,51.0056,23750,31569,Eptesicus serotinus,0.289,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
51.1785,51.191900000000004,23750,30360,Nyctalus leisleri,0.305,0.643,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
51.2545,51.2679,24609,30189,Nyctalus leisleri,0.497,0.675,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
51.3955,51.4097,23750,30713,Nyctalus leisleri,0.538,0.689,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
51.5185,51.5326,23750,33894,Eptesicus serotinus,0.414,0.626,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
51.6095,51.6239,23750,29946,Nyctalus leisleri,0.312,0.523,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
51.786500000000004,51.7982,25468,30103,Nyctalus leisleri,0.599,0.688,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
51.8785,51.892700000000005,23750,30240,Nyctalus leisleri,0.466,0.696,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
52.1445,52.1567,23750,32841,Eptesicus serotinus,0.322,0.7,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
52.3245,52.338499999999996,25468,30804,Nyctalus leisleri,0.407,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
52.4065,52.4213,23750,28588,Nyctalus leisleri,0.506,0.637,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
52.5995,52.6141,24609,30430,Nyctalus leisleri,0.327,0.557,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
52.6555,52.6712,22890,29450,Nyctalus leisleri,0.235,0.511,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
53.2385,53.2492,23750,31093,Nyctalus leisleri,0.373,0.646,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
53.4825,53.495999999999995,23750,31263,Nyctalus leisleri,0.291,0.592,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
53.6435,53.6549,23750,32433,Nyctalus leisleri,0.325,0.697,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
53.7675,53.7774,25468,33862,Eptesicus serotinus,0.321,0.695,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
53.9015,53.9133,24609,34334,Eptesicus serotinus,0.4,0.537,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
54.1395,54.1523,23750,34342,Eptesicus serotinus,0.451,0.683,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
54.3895,54.4011,24609,34064,Eptesicus serotinus,0.377,0.662,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
54.6505,54.6619,24609,35271,Eptesicus serotinus,0.438,0.607,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
54.9055,54.919399999999996,25468,35679,Eptesicus serotinus,0.335,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
54.9905,54.999700000000004,27187,34604,Eptesicus serotinus,0.298,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
55.061499999999995,55.0696,27187,35898,Eptesicus serotinus,0.333,0.585,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
55.1635,55.1734,26328,35706,Eptesicus serotinus,0.386,0.632,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
55.2775,55.287400000000005,26328,36376,Eptesicus serotinus,0.391,0.602,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
55.4155,55.427499999999995,25468,36278,Eptesicus serotinus,0.468,0.646,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
55.6635,55.677800000000005,24609,32990,Nyctalus leisleri,0.312,0.658,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
55.8065,55.8206,25468,33368,Nyctalus leisleri,0.346,0.666,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
56.0595,56.0733,25468,35281,Eptesicus serotinus,0.37,0.534,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_053000.WAV,Foliage
