start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.0345,0.0498,23750.0,29401.0,Nyctalus leisleri,0.327,0.626,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
0.4225,0.4373,22890.0,29161.0,Nyctalus leisleri,0.353,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
6.0535,6.0681,25468.0,32358.0,Nyctalus leisleri,0.247,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
6.1285,6.1374,40937.0,49911.0,Pipistrellus nathusii,0.481,0.591,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
6.1805,6.1931,25468.0,32397.0,Nyctalus leisleri,0.37,0.626,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
6.3125,6.3257,25468.0,34700.0,Eptesicus serotinus,0.35,0.599,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
6.4255,6.4335,41796.0,51835.0,Pipistrellus nathusii,0.465,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
6.4475,6.4611,26328.0,34086.0,Eptesicus serotinus,0.249,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
6.7295,6.7429,25468.0,33036.0,Nyctalus leisleri,0.293,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
6.9835,6.9993,24609.0,33219.0,Nyctalus leisleri,0.29,0.598,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
7.3545,7.3673,25468.0,34852.0,Eptesicus serotinus,0.324,0.565,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
7.5585,7.5652,42656.0,53371.0,Pipistrellus nathusii,0.518,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
7.6565,7.6644,41796.0,50243.0,Pipistrellus nathusii,0.537,0.606,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
7.7525,7.7614,41796.0,49403.0,Pipistrellus nathusii,0.453,0.595,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
7.8505,7.8605,40937.0,59572.0,Pipistrellus nathusii,0.407,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
7.9455,7.9558,40078.0,58303.0,Pipistrellus nathusii,0.505,0.594,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
8.0325,8.0399,41796.0,59560.0,Pipistrellus nathusii,0.347,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
8.1495,8.1622,25468.0,33212.0,Eptesicus serotinus,0.295,0.56,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
8.2415,8.249,41796.0,52065.0,Pipistrellus nathusii,0.461,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
8.4765,8.4839,42656.0,56084.0,Pipistrellus nathusii,0.473,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
8.5215,8.5363,23750.0,32084.0,Eptesicus serotinus,0.294,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
8.6605,8.6749,23750.0,29141.0,Nyctalus leisleri,0.314,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
8.9205,8.934,23750.0,31261.0,Nyctalus leisleri,0.29,0.628,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220628_060000.WAV,Foliage
