start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
196.3085,196.3231,27187.0,31196.0,Echolocation,Nyctalus leisleri,0.433,0.577,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
196.79149999999998,196.803,27187.0,33546.0,Echolocation,Nyctalus leisleri,0.362,0.698,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
197.6955,197.7094,26328.0,30210.0,Echolocation,Nyctalus leisleri,0.525,0.684,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
305.2725,305.289,27187.0,30548.0,Echolocation,Nyctalus leisleri,0.463,0.547,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
544.0245,544.0391,27187.0,32803.0,Echolocation,Nyctalus leisleri,0.323,0.58,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
544.6475,544.6645,26328.0,30057.0,Echolocation,Nyctalus leisleri,0.423,0.528,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
609.0825,609.0913,46093.0,60562.0,Echolocation,Pipistrellus pipistrellus,0.396,0.526,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
609.2675,609.2749,47812.0,62616.0,Echolocation,Pipistrellus pipistrellus,0.461,0.501,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
609.3595,609.3659,47812.0,57665.0,Echolocation,Pipistrellus pipistrellus,0.576,0.621,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
609.4475,609.4541,46093.0,60750.0,Echolocation,Pipistrellus pipistrellus,0.516,0.638,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
609.5195,609.5261,46093.0,57240.0,Echolocation,Pipistrellus pipistrellus,0.616,0.658,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
609.5965,609.6047,45234.0,61888.0,Echolocation,Pipistrellus pipistrellus,0.441,0.588,-1,/mnt/ubna_data_01/recover-20220622_unit2/20220621_073000.WAV,Foliage
