start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
202.9325,202.9453,27187.0,32163.0,Echolocation,Nyctalus leisleri,0.409,0.613,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
232.3685,232.3828,26328.0,29957.0,Echolocation,Nyctalus leisleri,0.43,0.527,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
459.4505,459.4593,28906.0,35552.0,Echolocation,Nyctalus leisleri,0.232,0.505,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
490.1285,490.1412,28046.0,33235.0,Echolocation,Nyctalus leisleri,0.297,0.533,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
661.7425,661.7594,26328.0,29931.0,Echolocation,Nyctalus leisleri,0.514,0.583,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
662.4445,662.4579,26328.0,30066.0,Echolocation,Nyctalus leisleri,0.642,0.705,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
662.6195,662.6339,27187.0,34451.0,Echolocation,Nyctalus leisleri,0.349,0.694,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
664.2005,664.2166,26328.0,29114.0,Echolocation,Nyctalus leisleri,0.49,0.556,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
787.0395,787.0555,27187.0,30602.0,Echolocation,Nyctalus leisleri,0.605,0.697,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
880.9365,880.9504,21171.0,25930.0,Echolocation,Nyctalus leisleri,0.452,0.615,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
929.9685,929.9853,27187.0,29590.0,Echolocation,Nyctalus leisleri,0.468,0.525,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
930.3235,930.3434,26328.0,29209.0,Echolocation,Nyctalus leisleri,0.498,0.536,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
930.5565,930.5756,27187.0,31180.0,Echolocation,Nyctalus leisleri,0.375,0.504,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
931.2715,931.2871,26328.0,29888.0,Echolocation,Nyctalus leisleri,0.53,0.6,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
931.5155,931.5298,27187.0,30956.0,Echolocation,Nyctalus leisleri,0.535,0.654,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_063000.WAV,Foliage
