start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
374.1885,374.1995,37500.0,52475.0,Echolocation,Pipistrellus nathusii,0.51,0.573,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
374.4805,374.4911,36640.0,54063.0,Echolocation,Pipistrellus nathusii,0.513,0.555,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
374.8895,374.901,37500.0,53413.0,Echolocation,Pipistrellus nathusii,0.53,0.578,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
375.0785,375.0894,37500.0,55723.0,Echolocation,Pipistrellus nathusii,0.453,0.554,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
375.1815,375.194,38359.0,51101.0,Echolocation,Pipistrellus nathusii,0.556,0.585,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
375.3735,375.3845,36640.0,53155.0,Echolocation,Pipistrellus nathusii,0.483,0.544,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
375.4795,375.4892,38359.0,58580.0,Echolocation,Pipistrellus nathusii,0.53,0.571,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
375.6775,375.6876,36640.0,56780.0,Echolocation,Pipistrellus nathusii,0.455,0.542,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
375.7685,375.7776,39218.0,61847.0,Echolocation,Pipistrellus nathusii,0.411,0.514,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
375.8635,375.8733,38359.0,57507.0,Echolocation,Pipistrellus nathusii,0.589,0.618,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
375.9635,375.9727,37500.0,62004.0,Echolocation,Pipistrellus nathusii,0.457,0.574,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
376.0675,376.0749,38359.0,60614.0,Echolocation,Pipistrellus nathusii,0.389,0.527,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
376.3675,376.3755,37500.0,61032.0,Echolocation,Pipistrellus nathusii,0.296,0.537,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
376.4645,376.4723,38359.0,62941.0,Echolocation,Pipistrellus nathusii,0.423,0.529,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
376.6295,376.6374,38359.0,56910.0,Echolocation,Pipistrellus nathusii,0.392,0.546,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
377.1365,377.1461,39218.0,55872.0,Echolocation,Pipistrellus nathusii,0.388,0.511,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
430.5145,430.5286,23750.0,27904.0,Echolocation,Nyctalus leisleri,0.475,0.559,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
435.0385,435.0512,23750.0,30512.0,Echolocation,Nyctalus leisleri,0.452,0.68,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
438.3235,438.3391,22890.0,28069.0,Echolocation,Nyctalus leisleri,0.511,0.621,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
500.2375,500.2443,44375.0,52827.0,Echolocation,Pipistrellus nathusii,0.392,0.531,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
500.5325,500.5391,41796.0,49448.0,Echolocation,Pipistrellus nathusii,0.323,0.518,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
501.4965,501.5021,40078.0,50683.0,Echolocation,Pipistrellus nathusii,0.281,0.506,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
685.5555,685.5689,26328.0,30794.0,Echolocation,Nyctalus leisleri,0.363,0.524,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
686.8755,686.8885,25468.0,29545.0,Echolocation,Nyctalus leisleri,0.533,0.617,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
687.2745,687.2882,25468.0,29262.0,Echolocation,Nyctalus leisleri,0.578,0.699,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
687.5395,687.5585,25468.0,28764.0,Echolocation,Nyctalus leisleri,0.45,0.523,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
694.3445,694.3614,24609.0,28558.0,Echolocation,Nyctalus leisleri,0.426,0.519,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
815.6575,815.666,40078.0,47146.0,Echolocation,Pipistrellus nathusii,0.359,0.514,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
815.7575,815.7647,41796.0,48337.0,Echolocation,Pipistrellus nathusii,0.502,0.561,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
816.0535,816.0616,40937.0,47024.0,Echolocation,Pipistrellus nathusii,0.487,0.513,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
816.3585,816.3657,40937.0,50726.0,Echolocation,Pipistrellus nathusii,0.456,0.525,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
816.5555,816.5628,38359.0,48751.0,Echolocation,Pipistrellus nathusii,0.541,0.607,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
816.6585,816.6656,38359.0,50605.0,Echolocation,Pipistrellus nathusii,0.443,0.516,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
816.8475,816.8539,40937.0,49935.0,Echolocation,Pipistrellus nathusii,0.476,0.512,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
816.9475,816.9574,39218.0,54002.0,Echolocation,Pipistrellus nathusii,0.57,0.64,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
817.0315,817.0384,41796.0,56238.0,Echolocation,Pipistrellus nathusii,0.465,0.55,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
817.1565,817.1628,43515.0,56654.0,Echolocation,Pipistrellus nathusii,0.285,0.509,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
817.6535,817.6586,41796.0,55079.0,Echolocation,Pipistrellus nathusii,0.582,0.633,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
817.7295,817.7371,41796.0,55846.0,Echolocation,Pipistrellus nathusii,0.49,0.571,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
817.8195,817.8277,41796.0,60198.0,Echolocation,Pipistrellus nathusii,0.53,0.636,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
818.0075,818.0183,40078.0,54808.0,Echolocation,Pipistrellus nathusii,0.377,0.5,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
818.1075,818.1167,40078.0,57432.0,Echolocation,Pipistrellus nathusii,0.565,0.614,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
818.2125,818.2197,40937.0,49375.0,Echolocation,Pipistrellus nathusii,0.704,0.714,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
818.3155,818.3237,40078.0,57071.0,Echolocation,Pipistrellus nathusii,0.575,0.631,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
818.4195,818.4312,38359.0,53107.0,Echolocation,Pipistrellus nathusii,0.472,0.554,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
818.6065,818.6148,40078.0,58579.0,Echolocation,Pipistrellus nathusii,0.438,0.573,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
818.7105,818.7169,36640.0,57810.0,Echolocation,Pipistrellus nathusii,0.437,0.56,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
818.8145,818.8224,40078.0,61157.0,Echolocation,Pipistrellus nathusii,0.517,0.584,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
819.0185,819.0257,40078.0,60715.0,Echolocation,Pipistrellus nathusii,0.546,0.584,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
819.1215,819.1311,40078.0,53606.0,Echolocation,Pipistrellus nathusii,0.434,0.526,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
819.2215,819.2291,40078.0,58264.0,Echolocation,Pipistrellus nathusii,0.523,0.605,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
819.4235,819.4316,40078.0,59642.0,Echolocation,Pipistrellus nathusii,0.375,0.511,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
819.6275,819.6349,40937.0,52510.0,Echolocation,Pipistrellus nathusii,0.46,0.506,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
819.7235,819.7298,41796.0,54416.0,Echolocation,Pipistrellus nathusii,0.579,0.597,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
819.9395,819.9494,43515.0,55386.0,Echolocation,Pipistrellus nathusii,0.451,0.507,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
820.8195,820.8273,44375.0,52024.0,Echolocation,Pipistrellus nathusii,0.484,0.508,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
821.2825,821.2903,42656.0,53519.0,Echolocation,Pipistrellus nathusii,0.53,0.574,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,009
