start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.0055,0.015,28906.0,36398.0,Eptesicus serotinus,0.264,0.565,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
0.7895,0.8023,27187.0,34364.0,Eptesicus serotinus,0.279,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
0.8985,0.9081,28046.0,36019.0,Eptesicus serotinus,0.3,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
5.5615,5.5719,28046.0,36272.0,Eptesicus serotinus,0.345,0.659,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
5.6815,5.6924,28046.0,34996.0,Eptesicus serotinus,0.274,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
5.8115,5.821,28046.0,36779.0,Eptesicus serotinus,0.366,0.663,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
5.9465,5.957,27187.0,35701.0,Eptesicus serotinus,0.382,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
6.0725,6.0838,28046.0,39709.0,Eptesicus serotinus,0.406,0.605,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
6.2015,6.2118,28046.0,37335.0,Eptesicus serotinus,0.339,0.681,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
6.3325,6.3423,28046.0,35020.0,Eptesicus serotinus,0.315,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
6.4635,6.474,28046.0,37080.0,Eptesicus serotinus,0.318,0.702,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
6.5905,6.6002,28046.0,35589.0,Eptesicus serotinus,0.355,0.582,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
6.8275,6.8391,28046.0,35299.0,Eptesicus serotinus,0.304,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
6.9635,6.9746,28046.0,36390.0,Nyctalus leisleri,0.297,0.687,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
7.1995,7.2117,27187.0,38445.0,Eptesicus serotinus,0.481,0.713,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
7.3415,7.3527,27187.0,39418.0,Eptesicus serotinus,0.397,0.701,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
7.4635,7.4732,28046.0,42879.0,Eptesicus serotinus,0.451,0.695,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
7.7055,7.7169,28046.0,41315.0,Eptesicus serotinus,0.419,0.703,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
7.8315,7.8437,28046.0,40846.0,Eptesicus serotinus,0.425,0.68,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
7.9345,7.9447,28906.0,43460.0,Eptesicus serotinus,0.459,0.649,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
8.0315,8.0398,28906.0,37466.0,Nyctalus leisleri,0.354,0.678,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
8.1055,8.1124,28046.0,37779.0,Eptesicus serotinus,0.38,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
8.7715,8.7826,28046.0,36553.0,Nyctalus leisleri,0.299,0.665,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
8.8685,8.8769,28046.0,35578.0,Eptesicus serotinus,0.284,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
8.9875,8.9988,28046.0,34931.0,Nyctalus leisleri,0.364,0.625,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
9.2335,9.2449,27187.0,32389.0,Nyctalus leisleri,0.52,0.661,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
9.3465,9.3579,27187.0,34294.0,Nyctalus leisleri,0.283,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
9.6425,9.651,27187.0,34087.0,Nyctalus leisleri,0.383,0.653,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
9.8345,9.8435,28046.0,34657.0,Nyctalus leisleri,0.32,0.628,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
10.6565,10.6676,28046.0,37083.0,Eptesicus serotinus,0.368,0.612,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
10.8745,10.8885,28046.0,36859.0,Eptesicus serotinus,0.287,0.581,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
11.0015,11.0118,28046.0,36582.0,Eptesicus serotinus,0.3,0.65,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
11.2325,11.244,27187.0,35507.0,Eptesicus serotinus,0.356,0.636,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
11.3685,11.3789,28046.0,38008.0,Eptesicus serotinus,0.434,0.681,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
11.6015,11.6141,28046.0,38174.0,Eptesicus serotinus,0.379,0.608,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
11.7395,11.7522,27187.0,38241.0,Eptesicus serotinus,0.499,0.638,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
11.9905,12.0005,28046.0,36783.0,Eptesicus serotinus,0.314,0.641,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
12.1145,12.1257,28046.0,34810.0,Nyctalus leisleri,0.275,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
13.0935,13.1057,27187.0,33493.0,Nyctalus leisleri,0.337,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
13.5805,13.5925,27187.0,33699.0,Eptesicus serotinus,0.288,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
14.9995,15.0125,27187.0,32645.0,Nyctalus leisleri,0.318,0.595,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
15.4805,15.4963,28046.0,34043.0,Eptesicus serotinus,0.23,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
17.6815,17.6934,27187.0,33880.0,Eptesicus serotinus,0.248,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
17.7965,17.8063,28046.0,34278.0,Nyctalus leisleri,0.292,0.571,-1,Echolocation,/mnt/ubna_data_01/recover-20220616_unit2/20220616_053000.WAV,Foliage
