start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.1695,0.1734,51250.0,60016.0,Pipistrellus pygmaeus,0.542,0.597,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220928_023000.WAV,Telephone Field,recover-20220929,001
0.2125,0.217,53828.0,63540.0,Pipistrellus pygmaeus,0.531,0.539,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220928_023000.WAV,Telephone Field,recover-20220929,001
0.2885,0.2934,52968.0,64049.0,Pipistrellus pygmaeus,0.645,0.659,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220928_023000.WAV,Telephone Field,recover-20220929,001
0.3695,0.3742,52968.0,66498.0,Pipistrellus pygmaeus,0.638,0.643,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220928_023000.WAV,Telephone Field,recover-20220929,001
0.4385,0.4438,54687.0,66379.0,Pipistrellus pygmaeus,0.538,0.553,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220928_023000.WAV,Telephone Field,recover-20220929,001
0.5245,0.5299,54687.0,65109.0,Pipistrellus pygmaeus,0.523,0.532,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220928_023000.WAV,Telephone Field,recover-20220929,001
0.6505,0.6556,53828.0,63837.0,Pipistrellus pygmaeus,0.571,0.585,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220928_023000.WAV,Telephone Field,recover-20220929,001
0.7255,0.73,52968.0,66607.0,Pipistrellus pygmaeus,0.501,0.51,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220928_023000.WAV,Telephone Field,recover-20220929,001
0.8095,0.8138,51250.0,65867.0,Pipistrellus pygmaeus,0.644,0.668,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220928_023000.WAV,Telephone Field,recover-20220929,001
0.8975,0.9021,51250.0,67535.0,Pipistrellus pygmaeus,0.584,0.639,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220928_023000.WAV,Telephone Field,recover-20220929,001
