start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.0035,0.0087,45234.0,58673.0,Pipistrellus pipistrellus,0.521,0.53,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
0.1065,0.1114,45234.0,67263.0,Pipistrellus pipistrellus,0.508,0.581,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
0.2065,0.2113,46093.0,60659.0,Pipistrellus pipistrellus,0.475,0.517,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
0.3075,0.3122,45234.0,66603.0,Pipistrellus pipistrellus,0.554,0.594,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
0.4005,0.4057,45234.0,67701.0,Pipistrellus pipistrellus,0.526,0.631,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
0.4985,0.5036,44375.0,67052.0,Pipistrellus pipistrellus,0.423,0.513,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
0.7305,0.7361,46953.0,64129.0,Pipistrellus pipistrellus,0.518,0.57,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
0.8295,0.8345,45234.0,68621.0,Pipistrellus pipistrellus,0.464,0.527,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
1.1035,1.109,43515.0,68687.0,Pipistrellus pipistrellus,0.495,0.579,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
1.3815,1.3866,44375.0,70156.0,Pipistrellus pipistrellus,0.493,0.532,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
1.4855,1.4911,44375.0,72228.0,Pipistrellus pipistrellus,0.568,0.631,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
1.5845,1.5898,45234.0,69457.0,Pipistrellus pipistrellus,0.628,0.691,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
1.6835,1.6887,45234.0,72800.0,Pipistrellus pipistrellus,0.471,0.521,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
2.8675,2.872,46953.0,70744.0,Pipistrellus pipistrellus,0.507,0.612,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
3.0525,3.0574,47812.0,68720.0,Pipistrellus pipistrellus,0.465,0.513,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
3.1135,3.1182,49531.0,63113.0,Pipistrellus pipistrellus,0.51,0.552,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
3.1685,3.1725,48671.0,73837.0,Pipistrellus pipistrellus,0.443,0.646,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
3.5025,3.5073,44375.0,88097.0,Myotis alcathoe,0.383,0.519,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
3.5585,3.5626,44375.0,84280.0,Myotis alcathoe,0.408,0.578,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
3.8015,3.8056,43515.0,77611.0,Myotis alcathoe,0.32,0.503,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
4.0245,4.0287,51250.0,64977.0,Pipistrellus pipistrellus,0.442,0.51,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
4.0955,4.1,50390.0,62065.0,Pipistrellus pipistrellus,0.469,0.507,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
4.1675,4.1768,50390.0,65994.0,Pipistrellus pipistrellus,0.471,0.566,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
56.8425,56.8482,44375.0,52611.0,Pipistrellus pipistrellus,0.557,0.593,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
56.9405,56.9457,44375.0,52075.0,Pipistrellus pipistrellus,0.487,0.546,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
177.69650000000001,177.7009,48671.0,60729.0,Pipistrellus pipistrellus,0.447,0.54,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
177.8835,177.889,47812.0,59182.0,Pipistrellus pipistrellus,0.489,0.518,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
178.1705,178.1787,46953.0,66563.0,Pipistrellus pipistrellus,0.569,0.687,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
178.2725,178.2793,48671.0,56745.0,Pipistrellus pipistrellus,0.525,0.539,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_007/20220923_083000.WAV,recover-20220926,UBNA_007,Telephone Field
