start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
70.9695,70.977,46093.0,51823.0,Echolocation,Pipistrellus pipistrellus,0.475,0.56,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
128.1745,128.1813,46093.0,52365.0,Echolocation,Pipistrellus pipistrellus,0.532,0.543,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
128.3555,128.3628,46093.0,52516.0,Echolocation,Pipistrellus pipistrellus,0.546,0.575,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
128.5405,128.54840000000002,46953.0,54496.0,Echolocation,Pipistrellus pipistrellus,0.485,0.524,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
130.0455,130.0515,45234.0,54231.0,Echolocation,Pipistrellus pipistrellus,0.532,0.551,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
130.1325,130.1384,44375.0,51372.0,Echolocation,Pipistrellus pipistrellus,0.568,0.578,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
130.4885,130.4938,45234.0,55194.0,Echolocation,Pipistrellus pipistrellus,0.6,0.617,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
132.7615,132.7675,46093.0,55326.0,Echolocation,Pipistrellus pipistrellus,0.509,0.522,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
397.9585,397.9645,46953.0,54990.0,Echolocation,Pipistrellus pipistrellus,0.556,0.589,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
398.08050000000003,398.0859,48671.0,58080.0,Echolocation,Pipistrellus pipistrellus,0.561,0.576,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
398.1615,398.1682,47812.0,55489.0,Echolocation,Pipistrellus pipistrellus,0.582,0.597,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
399.0235,399.031,45234.0,61437.0,Echolocation,Pipistrellus pipistrellus,0.434,0.526,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
399.2575,399.2654,46093.0,59139.0,Echolocation,Pipistrellus pipistrellus,0.473,0.521,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
399.6105,399.6179,46093.0,62381.0,Echolocation,Pipistrellus pipistrellus,0.43,0.518,-1,/mnt/ubna_data_02/recover-20221006/UBNA_001/20221005_093000.WAV,Telephone Field,recover-20221006,001
