start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
0.0215,0.0275,40078,52951,Pipistrellus nathusii,0.427,0.545,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
0.1185,0.1256,40937,55072,Pipistrellus nathusii,0.4,0.553,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
0.3055,0.3137,40078,54331,Pipistrellus nathusii,0.394,0.512,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
0.3835,0.391,40937,50500,Pipistrellus nathusii,0.494,0.559,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
0.4065,0.4136,40937,56729,Pipistrellus nathusii,0.426,0.502,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
0.5105,0.5174,41796,57719,Pipistrellus nathusii,0.556,0.643,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
0.6155,0.6228,41796,56988,Pipistrellus nathusii,0.537,0.601,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
0.7145,0.7231,40078,63242,Pipistrellus nathusii,0.442,0.509,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
0.8175,0.825,41796,61730,Pipistrellus nathusii,0.378,0.505,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
1.0065,1.0152,40078,61096,Pipistrellus nathusii,0.427,0.507,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
1.2065,1.2145,40078,56535,Pipistrellus nathusii,0.529,0.596,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
1.2865,1.2935,41796,50275,Pipistrellus nathusii,0.566,0.609,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
1.3985,1.4086,40078,59587,Pipistrellus nathusii,0.452,0.555,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
1.4785,1.4879,39218,64786,Pipistrellus nathusii,0.508,0.578,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
1.5625,1.5729,40078,61111,Pipistrellus nathusii,0.5,0.583,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
1.6515,1.661,40078,62499,Pipistrellus nathusii,0.47,0.572,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
1.8105,1.819,40937,63866,Pipistrellus nathusii,0.486,0.554,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
1.9055,1.9135,40078,51778,Pipistrellus nathusii,0.418,0.55,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
2.1735,2.18,40937,48086,Pipistrellus nathusii,0.382,0.517,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
2.4255,2.4316,45234,52233,Pipistrellus pipistrellus,0.473,0.543,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
2.6055,2.6139,44375,56774,Pipistrellus pipistrellus,0.301,0.57,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
2.7905,2.8004,44375,52181,Pipistrellus pipistrellus,0.369,0.601,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
2.9835,2.9912,45234,53216,Pipistrellus pipistrellus,0.495,0.668,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
3.5485,3.5597,43515,57068,Pipistrellus pipistrellus,0.398,0.581,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
6.7565,6.7644,44375,56134,Pipistrellus pipistrellus,0.318,0.542,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
6.8275,6.8331,40937,51765,Pipistrellus nathusii,0.379,0.546,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_090000.WAV,Telephone Field,recover-20220725,010,1795
