start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.0785,0.0859,44375.0,49367.0,Pipistrellus pipistrellus,0.451,0.546,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
0.1665,0.1729,44375.0,51478.0,Pipistrellus pipistrellus,0.516,0.612,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
0.2785,0.2851,42656.0,55845.0,Pipistrellus pipistrellus,0.241,0.525,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
0.6175,0.6275,42656.0,50477.0,Pipistrellus pipistrellus,0.187,0.548,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
1.0805,1.0886,43515.0,52262.0,Pipistrellus pipistrellus,0.418,0.611,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
1.2625,1.2707,43515.0,49376.0,Pipistrellus pipistrellus,0.348,0.508,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
3.0745,3.0815,47812.0,61077.0,Pipistrellus pipistrellus,0.439,0.547,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
3.1635,3.1705,46953.0,57688.0,Pipistrellus pipistrellus,0.463,0.51,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
3.3415,3.3471,46093.0,59031.0,Pipistrellus pipistrellus,0.488,0.588,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
3.4285,3.4344,47812.0,58799.0,Pipistrellus pipistrellus,0.567,0.592,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
4.9965,5.0021,46093.0,55820.0,Pipistrellus pipistrellus,0.541,0.564,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
5.1625,5.1677,44375.0,55779.0,Pipistrellus pipistrellus,0.49,0.524,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
5.4755,5.4844,45234.0,56040.0,Pipistrellus pipistrellus,0.436,0.516,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
5.5505,5.5586,44375.0,60166.0,Pipistrellus pipistrellus,0.447,0.545,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
5.6375,5.6439,44375.0,56618.0,Pipistrellus pipistrellus,0.568,0.609,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
5.7275,5.734,43515.0,57872.0,Pipistrellus pipistrellus,0.565,0.637,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
5.8145,5.8208,43515.0,59738.0,Pipistrellus pipistrellus,0.483,0.563,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
5.8965,5.9025,45234.0,58717.0,Pipistrellus pipistrellus,0.577,0.63,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
5.9775,5.9841,45234.0,56404.0,Pipistrellus pipistrellus,0.545,0.592,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
6.0605,6.0679,43515.0,55296.0,Pipistrellus pipistrellus,0.553,0.603,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
6.2245,6.2314,45234.0,58224.0,Pipistrellus pipistrellus,0.625,0.666,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
6.3185,6.3267,43515.0,53363.0,Pipistrellus pipistrellus,0.537,0.567,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
6.5685,6.5753,43515.0,54713.0,Pipistrellus pipistrellus,0.604,0.654,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
6.6605,6.6677,43515.0,53035.0,Pipistrellus pipistrellus,0.595,0.627,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
6.7555,6.7622,43515.0,49856.0,Pipistrellus pipistrellus,0.532,0.551,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
6.8445,6.8511,43515.0,51317.0,Pipistrellus pipistrellus,0.545,0.559,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
6.9275,6.933,42656.0,52276.0,Pipistrellus pipistrellus,0.593,0.63,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
7.0115,7.0178,43515.0,51726.0,Pipistrellus pipistrellus,0.545,0.566,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
7.3005,7.307,44375.0,53541.0,Pipistrellus pipistrellus,0.639,0.661,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
7.3835,7.39,44375.0,54581.0,Pipistrellus pipistrellus,0.554,0.575,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
7.4755,7.4821,44375.0,56349.0,Pipistrellus pipistrellus,0.615,0.654,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
7.5605,7.5671,45234.0,55350.0,Pipistrellus pipistrellus,0.595,0.655,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
7.6515,7.6579,43515.0,58222.0,Pipistrellus pipistrellus,0.608,0.667,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
7.7345,7.7405,44375.0,58828.0,Pipistrellus pipistrellus,0.609,0.628,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
7.8145,7.8219,43515.0,58896.0,Pipistrellus pipistrellus,0.537,0.622,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
7.9015,7.9083,44375.0,53977.0,Pipistrellus pipistrellus,0.631,0.649,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
7.9865,7.9926,43515.0,57246.0,Pipistrellus pipistrellus,0.577,0.617,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
8.0705,8.0772,43515.0,57992.0,Pipistrellus pipistrellus,0.622,0.708,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
8.2155,8.2216,44375.0,53765.0,Pipistrellus pipistrellus,0.506,0.538,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
8.7335,8.7394,42656.0,53082.0,Pipistrellus pipistrellus,0.475,0.578,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
8.8085,8.8141,43515.0,66946.0,Pipistrellus pipistrellus,0.492,0.591,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
8.9255,8.9305,42656.0,62578.0,Pipistrellus pipistrellus,0.676,0.723,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.0145,9.0209,41796.0,74149.0,Pipistrellus pipistrellus,0.496,0.589,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.0745,9.08,44375.0,66722.0,Pipistrellus pipistrellus,0.358,0.526,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.2045,9.2098,43515.0,67406.0,Pipistrellus pipistrellus,0.606,0.668,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.2875,9.2935,42656.0,66951.0,Pipistrellus pipistrellus,0.545,0.651,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.3755,9.3817,42656.0,68463.0,Pipistrellus pipistrellus,0.565,0.663,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.4615,9.4678,42656.0,69258.0,Pipistrellus pipistrellus,0.55,0.656,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.5425,9.5492,42656.0,66650.0,Pipistrellus pipistrellus,0.501,0.657,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.6275,9.634,43515.0,69063.0,Pipistrellus pipistrellus,0.623,0.713,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.7195,9.7261,42656.0,65073.0,Pipistrellus pipistrellus,0.415,0.59,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.8075,9.8133,41796.0,69891.0,Pipistrellus pipistrellus,0.572,0.649,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
9.9005,9.9061,40078.0,68266.0,Pipistrellus pipistrellus,0.44,0.556,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.0675,10.0759,40937.0,67123.0,Pipistrellus pipistrellus,0.563,0.652,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.1595,10.1658,42656.0,66355.0,Pipistrellus pipistrellus,0.597,0.654,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.2525,10.2613,41796.0,58220.0,Pipistrellus pipistrellus,0.52,0.615,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.3335,10.3405,44375.0,53365.0,Pipistrellus pipistrellus,0.638,0.652,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.4015,10.4089,44375.0,53067.0,Pipistrellus pipistrellus,0.568,0.597,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.4615,10.4696,44375.0,57949.0,Pipistrellus pipistrellus,0.532,0.609,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.5455,10.5551,41796.0,67375.0,Pipistrellus pipistrellus,0.497,0.627,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.6395,10.6493,42656.0,58630.0,Pipistrellus pipistrellus,0.46,0.566,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.7405,10.7482,40937.0,58638.0,Pipistrellus pipistrellus,0.469,0.601,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.8355,10.8465,45234.0,64225.0,Pipistrellus pipistrellus,0.438,0.587,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
10.9265,10.9332,46953.0,58607.0,Pipistrellus pipistrellus,0.582,0.611,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
11.0075,11.0156,47812.0,63103.0,Pipistrellus pipistrellus,0.514,0.568,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
11.0245,11.0331,42656.0,60028.0,Pipistrellus pipistrellus,0.506,0.579,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
11.1755,11.1844,42656.0,62071.0,Pipistrellus pipistrellus,0.52,0.663,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
11.2625,11.2693,43515.0,53764.0,Pipistrellus pipistrellus,0.52,0.613,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
11.3495,11.3578,41796.0,59851.0,Pipistrellus pipistrellus,0.392,0.617,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
11.6095,11.6174,42656.0,56118.0,Pipistrellus pipistrellus,0.545,0.623,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
11.8825,11.8893,43515.0,54294.0,Pipistrellus pipistrellus,0.595,0.66,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
12.3505,12.3604,43515.0,49334.0,Pipistrellus pipistrellus,0.404,0.604,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
12.5465,12.5559,42656.0,53229.0,Pipistrellus pipistrellus,0.256,0.554,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
13.0115,13.0196,42656.0,49882.0,Pipistrellus nathusii,0.286,0.528,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
14.7355,14.7447,45234.0,59505.0,Pipistrellus pipistrellus,0.402,0.557,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
14.9095,14.9158,46953.0,54920.0,Pipistrellus pipistrellus,0.548,0.576,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
15.0345,15.0408,46093.0,58673.0,Pipistrellus pipistrellus,0.53,0.599,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
15.1205,15.1268,46093.0,57914.0,Pipistrellus pipistrellus,0.523,0.561,-1,Echolocation,/mnt/ubna_data_02/recover-20220929/UBNA_001/20220929_040000.WAV,Telephone Field,recover-20220929,001
