start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
78.9175,78.9245,46093.0,52112.0,Echolocation,Pipistrellus pipistrellus,0.504,0.535,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
79.0335,79.0385,46093.0,56126.0,Echolocation,Pipistrellus pipistrellus,0.585,0.609,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
79.2535,79.2584,45234.0,59005.0,Echolocation,Pipistrellus pipistrellus,0.459,0.585,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
80.2105,80.2141,47812.0,66789.0,Echolocation,Myotis alcathoe,0.27,0.525,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
80.6445,80.648,45234.0,66707.0,Echolocation,Myotis mystacinus,0.228,0.503,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
80.8095,80.8125,45234.0,69050.0,Echolocation,Myotis mystacinus,0.287,0.52,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
81.5055,81.5093,44375.0,84170.0,Echolocation,Myotis alcathoe,0.312,0.556,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
81.5655,81.5695,43515.0,77847.0,Echolocation,Myotis alcathoe,0.288,0.591,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
81.9185,81.9223,45234.0,81222.0,Echolocation,Myotis alcathoe,0.33,0.558,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
82.8545,82.8598,40937.0,94253.0,Echolocation,Myotis brandtii,0.422,0.581,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
82.9055,82.9106,41796.0,97052.0,Echolocation,Myotis brandtii,0.34,0.504,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
83.0555,83.0602,43515.0,90505.0,Echolocation,Myotis brandtii,0.296,0.538,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
83.1345,83.1388,43515.0,85364.0,Echolocation,Myotis alcathoe,0.263,0.564,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
83.1875,83.1915,43515.0,86328.0,Echolocation,Myotis brandtii,0.355,0.569,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
83.2365,83.2416,42656.0,90943.0,Echolocation,Myotis brandtii,0.357,0.568,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
83.3495,83.3538,43515.0,85777.0,Echolocation,Myotis brandtii,0.28,0.532,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
83.3995,83.4032,43515.0,84308.0,Echolocation,Myotis brandtii,0.314,0.6,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
83.4865,83.4903,46953.0,86109.0,Echolocation,Myotis alcathoe,0.388,0.566,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
83.52850000000001,83.5326,43515.0,76836.0,Echolocation,Myotis brandtii,0.28,0.534,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
83.5935,83.59819999999999,44375.0,88468.0,Echolocation,Myotis brandtii,0.313,0.518,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
83.7445,83.74940000000001,44375.0,96364.0,Echolocation,Myotis alcathoe,0.235,0.523,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.3325,84.336,47812.0,88365.0,Echolocation,Myotis alcathoe,0.289,0.573,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.3625,84.3657,45234.0,87979.0,Echolocation,Myotis alcathoe,0.327,0.599,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.3845,84.3884,46953.0,94825.0,Echolocation,Myotis alcathoe,0.304,0.528,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.4205,84.4245,44375.0,87839.0,Echolocation,Myotis alcathoe,0.299,0.595,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.4455,84.4495,46953.0,97636.0,Echolocation,Myotis alcathoe,0.34,0.515,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.4855,84.4897,43515.0,96034.0,Echolocation,Myotis alcathoe,0.276,0.637,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.5125,84.5171,44375.0,95123.0,Echolocation,Myotis alcathoe,0.34,0.584,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.5495,84.55330000000001,47812.0,90483.0,Echolocation,Myotis alcathoe,0.365,0.562,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.5985,84.6033,44375.0,98695.0,Echolocation,Myotis alcathoe,0.262,0.609,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.6255,84.6301,45234.0,93212.0,Echolocation,Myotis alcathoe,0.279,0.553,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.6565,84.66,45234.0,91621.0,Echolocation,Myotis alcathoe,0.329,0.534,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.6775,84.68209999999999,45234.0,96366.0,Echolocation,Myotis alcathoe,0.239,0.532,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.70349999999999,84.7079,46093.0,94536.0,Echolocation,Myotis alcathoe,0.29,0.55,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.7265,84.7306,43515.0,92514.0,Echolocation,Myotis mystacinus,0.309,0.587,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
84.92150000000001,84.9255,47812.0,95400.0,Echolocation,Myotis alcathoe,0.327,0.557,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.0005,85.0036,47812.0,85666.0,Echolocation,Myotis alcathoe,0.324,0.526,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.1485,85.1519,46093.0,80313.0,Echolocation,Myotis alcathoe,0.299,0.533,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.1855,85.189,52109.0,86148.0,Echolocation,Myotis alcathoe,0.406,0.536,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.2315,85.2347,52109.0,70883.0,Echolocation,Myotis alcathoe,0.329,0.534,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.5825,85.5858,49531.0,75517.0,Echolocation,Myotis alcathoe,0.312,0.518,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.7895,85.7933,43515.0,91571.0,Echolocation,Myotis alcathoe,0.3,0.62,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.83449999999999,85.838,41796.0,83529.0,Echolocation,Myotis mystacinus,0.26,0.541,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.8595,85.8627,38359.0,89931.0,Echolocation,Myotis mystacinus,0.276,0.616,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.8905,85.8951,42656.0,92071.0,Echolocation,Myotis alcathoe,0.275,0.501,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.9225,85.9264,43515.0,89444.0,Echolocation,Myotis alcathoe,0.301,0.582,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
85.97749999999999,85.98140000000001,41796.0,92473.0,Echolocation,Myotis mystacinus,0.292,0.656,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
93.3935,93.398,46953.0,59333.0,Echolocation,Pipistrellus pipistrellus,0.437,0.513,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
192.1815,192.1918,40937.0,47522.0,Echolocation,Pipistrellus nathusii,0.546,0.585,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
197.3565,197.36430000000001,41796.0,48549.0,Echolocation,Pipistrellus nathusii,0.466,0.569,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
197.7165,197.7261,42656.0,50807.0,Echolocation,Pipistrellus nathusii,0.443,0.561,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
197.8065,197.8132,41796.0,54361.0,Echolocation,Pipistrellus nathusii,0.441,0.562,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
198.2295,198.235,40078.0,54873.0,Echolocation,Pipistrellus nathusii,0.379,0.554,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
198.4065,198.4124,39218.0,56056.0,Echolocation,Pipistrellus nathusii,0.3,0.533,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
198.5755,198.5826,40937.0,53767.0,Echolocation,Pipistrellus nathusii,0.336,0.53,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
205.4145,205.4223,41796.0,50655.0,Echolocation,Pipistrellus nathusii,0.426,0.552,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
205.8665,205.8734,42656.0,53117.0,Echolocation,Pipistrellus nathusii,0.47,0.517,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
231.8195,231.8253,40937.0,62002.0,Echolocation,Myotis daubentonii,0.248,0.565,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
232.0215,232.02949999999998,40078.0,48444.0,Echolocation,Pipistrellus nathusii,0.367,0.519,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
232.0755,232.0811,40937.0,60830.0,Echolocation,Pipistrellus nathusii,0.538,0.607,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
232.1745,232.1802,42656.0,52590.0,Echolocation,Pipistrellus nathusii,0.483,0.55,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
232.27949999999998,232.2863,40937.0,58270.0,Echolocation,Pipistrellus nathusii,0.365,0.578,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
232.4945,232.5006,40937.0,60029.0,Echolocation,Pipistrellus nathusii,0.491,0.564,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
232.8785,232.8845,40937.0,57638.0,Echolocation,Pipistrellus nathusii,0.444,0.615,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
232.9765,232.9823,41796.0,49372.0,Echolocation,Pipistrellus nathusii,0.469,0.528,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
233.0775,233.0841,40078.0,54558.0,Echolocation,Pipistrellus nathusii,0.269,0.518,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
233.2405,233.2455,41796.0,54608.0,Echolocation,Pipistrellus nathusii,0.42,0.527,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
233.5575,233.56380000000001,40937.0,50835.0,Echolocation,Pipistrellus nathusii,0.542,0.588,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
233.65449999999998,233.6611,40078.0,52794.0,Echolocation,Pipistrellus nathusii,0.53,0.664,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
233.9835,233.9904,39218.0,51574.0,Echolocation,Pipistrellus nathusii,0.382,0.554,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
235.0545,235.0613,41796.0,49705.0,Echolocation,Pipistrellus nathusii,0.466,0.548,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
236.3685,236.376,40078.0,48662.0,Echolocation,Pipistrellus nathusii,0.398,0.542,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
286.5615,286.5668,46953.0,57583.0,Echolocation,Pipistrellus pipistrellus,0.478,0.533,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
348.7765,348.7816,45234.0,52269.0,Echolocation,Pipistrellus pipistrellus,0.439,0.51,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
348.8875,348.8931,43515.0,56564.0,Echolocation,Pipistrellus pipistrellus,0.294,0.551,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
349.0535,349.0611,42656.0,58417.0,Echolocation,Pipistrellus pipistrellus,0.309,0.596,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
349.1525,349.1615,43515.0,61777.0,Echolocation,Pipistrellus pipistrellus,0.388,0.647,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
349.2635,349.2696,44375.0,52561.0,Echolocation,Pipistrellus pipistrellus,0.557,0.625,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
349.4625,349.47090000000003,42656.0,60713.0,Echolocation,Pipistrellus pipistrellus,0.408,0.641,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
349.6755,349.6821,43515.0,55299.0,Echolocation,Pipistrellus pipistrellus,0.523,0.695,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
349.7845,349.7926,42656.0,53091.0,Echolocation,Pipistrellus nathusii,0.231,0.547,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
349.8965,349.9057,42656.0,58526.0,Echolocation,Pipistrellus pipistrellus,0.239,0.508,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
350.1095,350.1154,43515.0,50969.0,Echolocation,Pipistrellus pipistrellus,0.492,0.651,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
350.3355,350.3449,42656.0,59284.0,Echolocation,Pipistrellus pipistrellus,0.391,0.636,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
350.6595,350.66700000000003,42656.0,55684.0,Echolocation,Pipistrellus nathusii,0.189,0.539,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
350.8425,350.8482,43515.0,51789.0,Echolocation,Pipistrellus pipistrellus,0.429,0.509,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
350.9685,350.9738,43515.0,54679.0,Echolocation,Pipistrellus pipistrellus,0.432,0.655,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
351.0465,351.053,43515.0,59521.0,Echolocation,Pipistrellus pipistrellus,0.452,0.671,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
351.3535,351.3609,44375.0,50265.0,Echolocation,Pipistrellus pipistrellus,0.496,0.605,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
351.6645,351.6709,43515.0,51001.0,Echolocation,Pipistrellus pipistrellus,0.297,0.561,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
352.0075,352.0152,41796.0,52227.0,Echolocation,Pipistrellus nathusii,0.445,0.633,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
352.3255,352.3326,41796.0,50129.0,Echolocation,Pipistrellus nathusii,0.533,0.639,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
353.2405,353.2469,41796.0,47670.0,Echolocation,Pipistrellus nathusii,0.479,0.512,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
353.3405,353.3477,41796.0,51101.0,Echolocation,Pipistrellus nathusii,0.46,0.53,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
354.5645,354.5694,43515.0,50523.0,Echolocation,Pipistrellus nathusii,0.5,0.537,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
355.1405,355.1454,40937.0,53886.0,Echolocation,Pipistrellus nathusii,0.467,0.57,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
355.2305,355.236,41796.0,55133.0,Echolocation,Pipistrellus nathusii,0.515,0.585,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
355.3085,355.314,41796.0,55435.0,Echolocation,Pipistrellus nathusii,0.492,0.548,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
355.5815,355.5892,40937.0,50439.0,Echolocation,Pipistrellus nathusii,0.513,0.605,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
357.3735,357.38,40078.0,58296.0,Echolocation,Pipistrellus nathusii,0.335,0.563,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
357.4875,357.4935,40937.0,59740.0,Echolocation,Pipistrellus nathusii,0.186,0.56,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
357.6365,357.6415,41796.0,58315.0,Echolocation,Pipistrellus nathusii,0.343,0.503,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
357.7545,357.7599,37500.0,51135.0,Echolocation,Pipistrellus nathusii,0.337,0.559,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
357.8495,357.859,39218.0,61466.0,Echolocation,Pipistrellus nathusii,0.399,0.527,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
357.9515,357.9567,40078.0,56919.0,Echolocation,Pipistrellus nathusii,0.433,0.546,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
358.0615,358.0702,38359.0,61100.0,Echolocation,Pipistrellus nathusii,0.63,0.701,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
358.2795,358.2872,37500.0,50324.0,Echolocation,Pipistrellus nathusii,0.449,0.575,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
358.3825,358.3901,38359.0,61103.0,Echolocation,Pipistrellus nathusii,0.659,0.71,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
358.5965,358.6029,37500.0,57177.0,Echolocation,Pipistrellus nathusii,0.315,0.515,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
358.7045,358.7115,37500.0,62022.0,Echolocation,Pipistrellus nathusii,0.512,0.619,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
358.8195,358.8263,37500.0,59677.0,Echolocation,Pipistrellus nathusii,0.44,0.572,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
359.0195,359.0264,38359.0,60596.0,Echolocation,Pipistrellus nathusii,0.641,0.663,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
359.1215,359.1289,39218.0,47400.0,Echolocation,Pipistrellus nathusii,0.41,0.502,-1,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220724_113000.WAV,Telephone Field,recover-20220725,010,1795
