start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
2.6485,2.6547,42656.0,54326.0,Pipistrellus nathusii,0.403,0.509,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
3.0275,3.0343,40078.0,52672.0,Pipistrellus nathusii,0.42,0.523,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
3.1255,3.132,39218.0,53117.0,Pipistrellus nathusii,0.396,0.5,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
3.3145,3.3232,39218.0,58193.0,Pipistrellus nathusii,0.479,0.558,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
3.5965,3.6028,40078.0,56012.0,Pipistrellus nathusii,0.42,0.526,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
10.8295,10.8362,41796.0,49697.0,Pipistrellus nathusii,0.488,0.567,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
11.9115,11.918,41796.0,55749.0,Pipistrellus nathusii,0.317,0.502,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
12.0985,12.1061,40937.0,53044.0,Pipistrellus nathusii,0.361,0.52,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
12.1915,12.1992,40937.0,56790.0,Pipistrellus nathusii,0.478,0.513,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
12.2875,12.2937,40937.0,51271.0,Pipistrellus nathusii,0.494,0.554,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
12.4585,12.464,38359.0,55149.0,Pipistrellus nathusii,0.469,0.589,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
12.5525,12.5588,40937.0,53856.0,Pipistrellus nathusii,0.486,0.553,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
12.6355,12.6406,40937.0,57669.0,Pipistrellus nathusii,0.543,0.572,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
12.7215,12.727,41796.0,55373.0,Pipistrellus nathusii,0.463,0.502,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
12.8795,12.8854,41796.0,49397.0,Pipistrellus nathusii,0.517,0.537,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
25.1005,25.1077,43515.0,49004.0,Pipistrellus pipistrellus,0.228,0.5,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
25.7365,25.7434,44375.0,51440.0,Pipistrellus pipistrellus,0.447,0.623,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
26.1015,26.1068,40078.0,57484.0,Pipistrellus nathusii,0.207,0.538,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
26.2865,26.2936,40937.0,54801.0,Pipistrellus nathusii,0.279,0.513,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_080000.WAV,Telephone Field,recover-20220725,010,1795
