start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
1.5245,1.531,42656,51647,Pipistrellus nathusii,0.259,0.576,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
4.4465,4.4537,40078,53092,Pipistrellus nathusii,0.395,0.561,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
4.8485,4.855,40078,52241,Pipistrellus nathusii,0.415,0.522,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
5.3575,5.3647,40937,50060,Pipistrellus nathusii,0.381,0.515,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
6.1555,6.1605,44375,58775,Pipistrellus pipistrellus,0.498,0.57,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
6.2385,6.2436,43515,60061,Pipistrellus pipistrellus,0.348,0.577,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
6.3245,6.3296,44375,54811,Pipistrellus pipistrellus,0.518,0.546,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
6.4085,6.4153,44375,50374,Pipistrellus pipistrellus,0.488,0.561,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
6.5825,6.5877,44375,55482,Pipistrellus pipistrellus,0.492,0.557,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
7.4645,7.4708,46093,53224,Pipistrellus pipistrellus,0.493,0.534,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
11.4535,11.4599,40078,54749,Pipistrellus nathusii,0.289,0.521,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
11.6625,11.6695,39218,49713,Pipistrellus nathusii,0.328,0.517,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
11.8835,11.8896,39218,53324,Pipistrellus nathusii,0.54,0.628,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
12.2325,12.2351,47812,72511,Myotis alcathoe,0.325,0.58,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
12.6365,12.6404,43515,82887,Myotis alcathoe,0.373,0.541,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
12.7175,12.7204,42656,71361,Myotis alcathoe,0.249,0.53,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_010/20220723_103000.WAV,Telephone Field,recover-20220725,010,1795
