start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
483.1685,483.1737,43515.0,51774.0,Echolocation,Pipistrellus pipistrellus,0.455,0.544,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
483.6815,483.6883,43515.0,50532.0,Echolocation,Pipistrellus pipistrellus,0.513,0.577,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
505.6445,505.6505,44375.0,51542.0,Echolocation,Pipistrellus pipistrellus,0.51,0.52,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
507.4015,507.4062,45234.0,60325.0,Echolocation,Pipistrellus pipistrellus,0.433,0.571,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
507.5725,507.5775,45234.0,56706.0,Echolocation,Pipistrellus pipistrellus,0.521,0.571,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
507.6615,507.6676,43515.0,58896.0,Echolocation,Pipistrellus pipistrellus,0.265,0.638,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
507.7885,507.7939,43515.0,55879.0,Echolocation,Pipistrellus pipistrellus,0.484,0.607,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
508.1145,508.1202,46093.0,55120.0,Echolocation,Pipistrellus pipistrellus,0.487,0.501,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
508.2265,508.2321,44375.0,55498.0,Echolocation,Pipistrellus pipistrellus,0.552,0.575,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
508.2965,508.3024,44375.0,54575.0,Echolocation,Pipistrellus pipistrellus,0.541,0.579,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
508.9525,508.9584,43515.0,60909.0,Echolocation,Pipistrellus pipistrellus,0.374,0.54,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
509.2745,509.2799,43515.0,58196.0,Echolocation,Pipistrellus pipistrellus,0.557,0.595,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
509.4165,509.4215,44375.0,60057.0,Echolocation,Pipistrellus pipistrellus,0.556,0.57,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
509.4905,509.4965,44375.0,60683.0,Echolocation,Pipistrellus pipistrellus,0.659,0.694,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
509.5615,509.5695,43515.0,58564.0,Echolocation,Pipistrellus pipistrellus,0.606,0.658,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
509.6285,509.6356,45234.0,56491.0,Echolocation,Pipistrellus pipistrellus,0.63,0.69,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
509.6965,509.7024,44375.0,57523.0,Echolocation,Pipistrellus pipistrellus,0.669,0.703,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
509.7665,509.7725,46093.0,53402.0,Echolocation,Pipistrellus pipistrellus,0.553,0.56,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
509.97950000000003,509.9853,45234.0,55440.0,Echolocation,Pipistrellus pipistrellus,0.562,0.572,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
510.9185,510.9232,43515.0,59241.0,Echolocation,Pipistrellus pipistrellus,0.39,0.555,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
511.0895,511.0958,43515.0,55476.0,Echolocation,Pipistrellus pipistrellus,0.429,0.534,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
511.3885,511.3952,44375.0,53046.0,Echolocation,Pipistrellus pipistrellus,0.471,0.526,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
511.4785,511.4868,42656.0,58463.0,Echolocation,Pipistrellus pipistrellus,0.262,0.549,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
511.6725,511.6787,44375.0,52095.0,Echolocation,Pipistrellus pipistrellus,0.537,0.611,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
511.8615,511.8687,43515.0,57977.0,Echolocation,Pipistrellus pipistrellus,0.385,0.637,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
512.3235,512.3307,43515.0,57369.0,Echolocation,Pipistrellus pipistrellus,0.634,0.686,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
512.4045,512.4109,44375.0,52729.0,Echolocation,Pipistrellus pipistrellus,0.506,0.515,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
512.8155,512.8219,45234.0,57089.0,Echolocation,Pipistrellus pipistrellus,0.525,0.584,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
513.5765,513.5833,45234.0,59270.0,Echolocation,Pipistrellus pipistrellus,0.452,0.586,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
513.6495,513.6549,46953.0,60311.0,Echolocation,Pipistrellus pipistrellus,0.561,0.586,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
513.9295,513.9352,46953.0,58160.0,Echolocation,Pipistrellus pipistrellus,0.576,0.596,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
514.0905,514.0971,46093.0,55626.0,Echolocation,Pipistrellus pipistrellus,0.494,0.505,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
514.1725,514.1777,42656.0,58211.0,Echolocation,Pipistrellus pipistrellus,0.627,0.668,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
514.2605,514.2653,45234.0,57113.0,Echolocation,Pipistrellus pipistrellus,0.582,0.606,-1,/mnt/ubna_data_02/recover-20221013/UBNA_001/20221011_030000.WAV,Telephone Field,recover-20221013,001
