start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.0975,0.1193,22890.0,34549.0,Eptesicus serotinus,0.364,0.548,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
0.2485,0.265,24609.0,36941.0,Eptesicus serotinus,0.437,0.606,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
0.4175,0.4307,25468.0,33882.0,Nyctalus leisleri,0.313,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
0.5825,0.5969,23750.0,38418.0,Eptesicus serotinus,0.533,0.666,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
0.9485,0.9613,24609.0,40483.0,Eptesicus serotinus,0.545,0.718,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
0.9765,0.9819,44375.0,54951.0,Pipistrellus pipistrellus,0.364,0.592,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
1.0005,1.0077,41796.0,49697.0,Pipistrellus nathusii,0.513,0.553,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
1.0875,1.1012,24609.0,36034.0,Eptesicus serotinus,0.337,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
1.2245,1.2363,25468.0,33860.0,Eptesicus serotinus,0.29,0.553,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
1.3715,1.3843,24609.0,37057.0,Eptesicus serotinus,0.435,0.619,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
1.5795,1.5855,42656.0,56962.0,Pipistrellus nathusii,0.218,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
1.6665,1.6722,40937.0,57107.0,Myotis daubentonii,0.265,0.516,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
1.6835,1.6971,24609.0,34855.0,Eptesicus serotinus,0.369,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
1.8325,1.8462,25468.0,35533.0,Eptesicus serotinus,0.319,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
1.9345,1.9397,41796.0,56388.0,Pipistrellus nathusii,0.248,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
2.1345,2.1432,27187.0,37047.0,Eptesicus serotinus,0.42,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
2.2335,2.2439,28046.0,39647.0,Eptesicus serotinus,0.442,0.62,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
2.3235,2.332,29765.0,38523.0,Eptesicus serotinus,0.273,0.53,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_053000.WAV,Foliage,recover-20220804,002
