start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
26.6075,26.6179,44375.0,55649.0,Pipistrellus pipistrellus,0.473,0.54,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
26.9845,26.9913,44375.0,55433.0,Pipistrellus pipistrellus,0.603,0.631,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
27.0765,27.0846,44375.0,52241.0,Pipistrellus pipistrellus,0.579,0.631,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
87.2485,87.255,47812.0,61076.0,Pipistrellus pipistrellus,0.388,0.538,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
87.57849999999999,87.5853,45234.0,54938.0,Pipistrellus pipistrellus,0.449,0.516,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
897.5635,897.5718,47812.0,60770.0,Pipistrellus pipistrellus,0.458,0.518,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
897.7555,897.7643,46093.0,52568.0,Pipistrellus pipistrellus,0.477,0.552,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
898.1735,898.1801,45234.0,56123.0,Pipistrellus pipistrellus,0.46,0.519,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
898.3665,898.3735,46953.0,62398.0,Pipistrellus pipistrellus,0.505,0.632,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
900.6445,900.6539,48671.0,62734.0,Pipistrellus pipistrellus,0.464,0.544,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
900.8105,900.8193,47812.0,65005.0,Pipistrellus pipistrellus,0.505,0.621,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
901.1535,901.1639,46093.0,67268.0,Pipistrellus pipistrellus,0.397,0.575,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
901.2395,901.25,45234.0,67713.0,Pipistrellus pipistrellus,0.372,0.532,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
906.4185,906.4257,47812.0,67435.0,Pipistrellus pipistrellus,0.453,0.616,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
906.6825,906.6937,45234.0,68918.0,Pipistrellus pipistrellus,0.311,0.573,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
906.8565,906.8639,46093.0,66616.0,Pipistrellus pipistrellus,0.461,0.603,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
906.9815,906.9894,44375.0,65006.0,Pipistrellus pipistrellus,0.372,0.565,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
910.8815,910.8861,50390.0,67077.0,Pipistrellus pipistrellus,0.299,0.506,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
927.4135,927.4204,46093.0,57824.0,Pipistrellus pipistrellus,0.509,0.561,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
927.5025,927.5089,44375.0,57523.0,Pipistrellus pipistrellus,0.475,0.501,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
927.6805,927.689,46953.0,62587.0,Pipistrellus pipistrellus,0.506,0.567,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
927.8375,927.8453,46093.0,62263.0,Pipistrellus pipistrellus,0.459,0.57,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
927.9255,927.9333,46093.0,61974.0,Pipistrellus pipistrellus,0.464,0.572,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
928.0105,928.0168,45234.0,66605.0,Pipistrellus pipistrellus,0.464,0.654,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
928.1825,928.1895,44375.0,67208.0,Pipistrellus pipistrellus,0.285,0.58,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
928.2625,928.2688,43515.0,79278.0,Pipistrellus pipistrellus,0.283,0.552,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
928.3485000000001,928.3568,46093.0,64804.0,Pipistrellus pipistrellus,0.477,0.543,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
928.4305,928.4372,44375.0,72007.0,Pipistrellus pipistrellus,0.548,0.688,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
928.5195,928.5281,46093.0,52508.0,Pipistrellus pipistrellus,0.474,0.506,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
928.6025,928.6111,44375.0,73181.0,Pipistrellus pipistrellus,0.456,0.636,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
930.7925,930.7982,46953.0,66375.0,Pipistrellus pipistrellus,0.312,0.552,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
931.4195,931.4264,44375.0,63163.0,Pipistrellus pipistrellus,0.424,0.586,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
931.5865,931.5922,46093.0,65902.0,Pipistrellus pipistrellus,0.323,0.579,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
931.7585,931.7639,46953.0,56906.0,Pipistrellus pipistrellus,0.482,0.52,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
931.9355,931.944,45234.0,55451.0,Pipistrellus pipistrellus,0.316,0.521,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
932.2575,932.2669,45234.0,52912.0,Pipistrellus pipistrellus,0.513,0.562,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
932.8385,932.8465,45234.0,63989.0,Pipistrellus pipistrellus,0.508,0.669,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
933.2315,933.2373,47812.0,61295.0,Pipistrellus pipistrellus,0.57,0.608,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
933.3945,933.4024,48671.0,66112.0,Pipistrellus pipistrellus,0.517,0.61,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
933.4855,933.4909,46093.0,67136.0,Pipistrellus pipistrellus,0.407,0.529,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
933.5665,933.5727,47812.0,69495.0,Pipistrellus pipistrellus,0.507,0.589,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
933.7365,933.7451,46953.0,67470.0,Pipistrellus pipistrellus,0.408,0.549,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
933.8155,933.822,46953.0,66701.0,Pipistrellus pipistrellus,0.499,0.648,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
933.9025,933.91,48671.0,60715.0,Pipistrellus pipistrellus,0.507,0.535,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
934.2345,934.2408,48671.0,70546.0,Pipistrellus pipistrellus,0.505,0.597,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
934.4105,934.4176,46093.0,71657.0,Pipistrellus pipistrellus,0.286,0.56,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
934.6785,934.6837,46093.0,68311.0,Pipistrellus pipistrellus,0.423,0.539,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
934.8555,934.86,46093.0,65130.0,Pipistrellus pipistrellus,0.536,0.62,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
971.2305,971.2371,46953.0,56429.0,Pipistrellus pipistrellus,0.535,0.594,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
971.4045,971.4095,43515.0,59049.0,Pipistrellus pipistrellus,0.562,0.611,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
971.4915,971.4998,44375.0,62769.0,Pipistrellus pipistrellus,0.489,0.607,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
971.6625,971.6685,44375.0,59774.0,Pipistrellus pipistrellus,0.459,0.613,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
971.8285,971.8346,41796.0,64206.0,Pipistrellus pipistrellus,0.361,0.607,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
971.9195,971.9267,44375.0,65046.0,Pipistrellus pipistrellus,0.488,0.652,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
972.0045,972.0099,45234.0,66054.0,Pipistrellus pipistrellus,0.574,0.668,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
972.1025,972.1082,46093.0,61669.0,Pipistrellus pipistrellus,0.471,0.577,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
972.1925,972.2003,46093.0,66083.0,Pipistrellus pipistrellus,0.438,0.617,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
972.2685,972.2743,45234.0,65211.0,Pipistrellus pipistrellus,0.551,0.66,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
972.3355,972.3411,46953.0,66980.0,Pipistrellus pipistrellus,0.418,0.523,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
972.4865,972.4923,46093.0,67469.0,Pipistrellus pipistrellus,0.329,0.535,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
972.5875,972.5932,46093.0,68560.0,Pipistrellus pipistrellus,0.523,0.619,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
972.6805,972.6857,45234.0,65869.0,Pipistrellus pipistrellus,0.546,0.645,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
972.7805,972.7864,43515.0,74039.0,Pipistrellus pipistrellus,0.584,0.676,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_002/20220908_090000.WAV,Foliage,recover-20220908,002
