start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
48.457499999999996,48.4661,46093.0,55668.0,Echolocation,Pipistrellus pipistrellus,0.504,0.572,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
262.4675,262.4857,22031.0,25640.0,Echolocation,Nyctalus leisleri,0.445,0.527,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
353.8925,353.9052,43515.0,59729.0,Echolocation,Pipistrellus pipistrellus,0.394,0.563,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
361.9745,361.9912,22890.0,26784.0,Echolocation,Nyctalus leisleri,0.481,0.542,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
393.4495,393.455,48671.0,61049.0,Echolocation,Pipistrellus pipistrellus,0.515,0.539,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
393.6825,393.6945,44375.0,62668.0,Echolocation,Pipistrellus pipistrellus,0.317,0.506,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
397.5935,397.6008,43515.0,59188.0,Echolocation,Pipistrellus pipistrellus,0.467,0.591,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
397.7695,397.7779,46093.0,57183.0,Echolocation,Pipistrellus pipistrellus,0.496,0.546,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
401.1235,401.1333,45234.0,60496.0,Echolocation,Pipistrellus pipistrellus,0.23,0.514,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
401.3905,401.3994,42656.0,57653.0,Echolocation,Pipistrellus pipistrellus,0.211,0.517,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
408.3945,408.4003,46953.0,59223.0,Echolocation,Pipistrellus pipistrellus,0.558,0.574,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
409.0545,409.0618,46093.0,60899.0,Echolocation,Pipistrellus pipistrellus,0.538,0.615,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
412.2185,412.2366,22890.0,26801.0,Echolocation,Nyctalus leisleri,0.499,0.54,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
417.7915,417.802,45234.0,61952.0,Echolocation,Pipistrellus pipistrellus,0.435,0.582,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
417.8835,417.8916,42656.0,59769.0,Echolocation,Pipistrellus pipistrellus,0.464,0.579,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
417.9665,417.977,42656.0,62417.0,Echolocation,Pipistrellus pipistrellus,0.245,0.545,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
434.7495,434.765,22031.0,27203.0,Echolocation,Nyctalus leisleri,0.425,0.559,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
450.5395,450.5573,22890.0,27547.0,Echolocation,Nyctalus leisleri,0.391,0.502,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
668.9405,668.9552,23750.0,27184.0,Echolocation,Nyctalus leisleri,0.437,0.526,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
669.6855,669.7021,22890.0,27148.0,Echolocation,Nyctalus leisleri,0.429,0.542,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
742.0415,742.0592,22890.0,27526.0,Echolocation,Nyctalus leisleri,0.414,0.533,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
793.4155,793.434,22890.0,26387.0,Echolocation,Nyctalus leisleri,0.601,0.642,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
796.4035,796.4209,22031.0,27727.0,Echolocation,Nyctalus leisleri,0.272,0.514,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
797.0505,797.0658,22890.0,27371.0,Echolocation,Nyctalus leisleri,0.349,0.557,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
797.7575,797.7717,22890.0,27528.0,Echolocation,Nyctalus leisleri,0.327,0.559,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
797.8135,797.8229,44375.0,53790.0,Echolocation,Pipistrellus pipistrellus,0.398,0.571,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
799.4445,799.4603,22031.0,25713.0,Echolocation,Nyctalus leisleri,0.491,0.582,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
887.2915,887.2984,43515.0,55017.0,Echolocation,Pipistrellus pipistrellus,0.455,0.59,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
947.4375,947.4435,46093.0,55352.0,Echolocation,Pipistrellus pipistrellus,0.518,0.537,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
947.6235,947.6309,44375.0,60174.0,Echolocation,Pipistrellus pipistrellus,0.335,0.61,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
947.7255,947.7317,45234.0,53189.0,Echolocation,Pipistrellus pipistrellus,0.504,0.521,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
947.8175,947.8291,43515.0,62877.0,Echolocation,Pipistrellus pipistrellus,0.332,0.536,-1,/mnt/ubna_data_02/recover-20221017/UBNA_008/20221014_020000.WAV,Foliage,recover-20221017,008
