start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.0615,0.0648,49531,72671,Pipistrellus pipistrellus,0.332,0.552,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.1485,0.153,47812,78415,Pipistrellus pipistrellus,0.248,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.2145,0.218,49531,75327,Myotis alcathoe,0.355,0.604,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.3025,0.3064,47812,75410,Pipistrellus pipistrellus,0.323,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.3925,0.396,46093,81163,Myotis alcathoe,0.535,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.4805,0.4841,46093,85205,Myotis alcathoe,0.557,0.621,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.5585,0.563,45234,88601,Myotis alcathoe,0.492,0.557,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.6185,0.6225,46093,84803,Myotis alcathoe,0.463,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.6785,0.6829,45234,90266,Myotis alcathoe,0.582,0.64,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.7575,0.7624,44375,95984,Myotis alcathoe,0.592,0.614,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.8175,0.8219,46953,89994,Myotis alcathoe,0.631,0.66,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.8795,0.8835,45234,86206,Myotis alcathoe,0.586,0.624,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
0.9495,0.9535,43515,90346,Myotis alcathoe,0.559,0.585,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
1.2075,1.2119,40937,92458,Myotis alcathoe,0.594,0.609,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
1.2665,1.2707,44375,86618,Myotis alcathoe,0.531,0.558,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
1.4005,1.4042,48671,85107,Myotis alcathoe,0.46,0.564,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
1.7835,1.7875,48671,83637,Myotis alcathoe,0.481,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
1.9375,1.9412,48671,78521,Myotis alcathoe,0.463,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
1.9995,2.0032,50390,82481,Myotis alcathoe,0.499,0.594,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
7.7185,7.7249,42656,52151,Pipistrellus nathusii,0.303,0.501,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
8.0355,8.0389,51250,72844,Myotis alcathoe,0.32,0.559,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
8.2325,8.2351,49531,72761,Myotis alcathoe,0.472,0.604,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
8.4105,8.4139,50390,74691,Myotis alcathoe,0.416,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_110000.WAV,Foliage,recover-20220804,002
