start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
407.7865,407.7962,34062.0,46506.0,Echolocation,Eptesicus serotinus,0.264,0.521,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
408.1125,408.1209,34062.0,47520.0,Echolocation,Eptesicus serotinus,0.337,0.524,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
408.2155,408.2235,35781.0,48003.0,Echolocation,Pipistrellus nathusii,0.323,0.528,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
408.3165,408.3256,37500.0,51954.0,Echolocation,Pipistrellus nathusii,0.442,0.546,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
491.2035,491.2109,46093.0,53016.0,Echolocation,Pipistrellus pipistrellus,0.485,0.501,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
491.5255,491.5318,46953.0,53652.0,Echolocation,Pipistrellus pipistrellus,0.533,0.553,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
491.6195,491.6251,46953.0,56126.0,Echolocation,Pipistrellus pipistrellus,0.613,0.646,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
491.7265,491.7324,45234.0,53736.0,Echolocation,Pipistrellus pipistrellus,0.467,0.502,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
491.8915,491.8973,46093.0,54667.0,Echolocation,Pipistrellus pipistrellus,0.571,0.585,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
493.1485,493.1552,46953.0,53286.0,Echolocation,Pipistrellus pipistrellus,0.563,0.569,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
493.2395,493.2465,46953.0,52600.0,Echolocation,Pipistrellus pipistrellus,0.54,0.547,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
493.3315,493.3379,46953.0,53658.0,Echolocation,Pipistrellus pipistrellus,0.556,0.575,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
493.4275,493.4336,46953.0,53869.0,Echolocation,Pipistrellus pipistrellus,0.544,0.55,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
493.7115,493.7171,46093.0,55461.0,Echolocation,Pipistrellus pipistrellus,0.567,0.59,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
493.8095,493.8154,46093.0,52230.0,Echolocation,Pipistrellus pipistrellus,0.524,0.531,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
493.9205,493.9268,46093.0,52486.0,Echolocation,Pipistrellus pipistrellus,0.569,0.584,-1,/mnt/ubna_data_02/recover-20220926/UBNA_008/20220923_100000.WAV,Foliage,recover-20220926,008
