start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
428.9405,428.9459,47812.0,57447.0,Echolocation,Pipistrellus pipistrellus,0.494,0.5,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
429.0335,429.0397,46953.0,56685.0,Echolocation,Pipistrellus pipistrellus,0.6,0.623,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
429.1245,429.1312,46953.0,55985.0,Echolocation,Pipistrellus pipistrellus,0.558,0.621,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
429.4035,429.4104,45234.0,57143.0,Echolocation,Pipistrellus pipistrellus,0.502,0.566,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
429.5945,429.6008,46093.0,56062.0,Echolocation,Pipistrellus pipistrellus,0.522,0.54,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
429.7175,429.7235,46093.0,55555.0,Echolocation,Pipistrellus pipistrellus,0.565,0.575,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
430.1005,430.1077,45234.0,58802.0,Echolocation,Pipistrellus pipistrellus,0.519,0.589,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
430.4935,430.5053,46093.0,59835.0,Echolocation,Pipistrellus pipistrellus,0.411,0.52,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
430.7895,430.7983,45234.0,55267.0,Echolocation,Pipistrellus pipistrellus,0.543,0.589,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
430.9545,430.9662,45234.0,60618.0,Echolocation,Pipistrellus pipistrellus,0.455,0.57,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
431.1435,431.152,45234.0,58552.0,Echolocation,Pipistrellus pipistrellus,0.544,0.598,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
431.2355,431.2455,46093.0,60917.0,Echolocation,Pipistrellus pipistrellus,0.534,0.599,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
431.4075,431.4146,45234.0,62671.0,Echolocation,Pipistrellus pipistrellus,0.497,0.631,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
431.5735,431.5807,47812.0,60047.0,Echolocation,Pipistrellus pipistrellus,0.557,0.582,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
431.7415,431.7487,46093.0,53938.0,Echolocation,Pipistrellus pipistrellus,0.534,0.56,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
493.2565,493.2636,46093.0,60371.0,Echolocation,Pipistrellus pipistrellus,0.522,0.575,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
493.5685,493.5752,46953.0,61003.0,Echolocation,Pipistrellus pipistrellus,0.578,0.658,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
493.6565,493.662,46093.0,60971.0,Echolocation,Pipistrellus pipistrellus,0.548,0.585,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
493.7375,493.7428,46953.0,61928.0,Echolocation,Pipistrellus pipistrellus,0.657,0.708,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
493.9215,493.9275,45234.0,59181.0,Echolocation,Pipistrellus pipistrellus,0.508,0.591,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
494.0175,494.0234,45234.0,58791.0,Echolocation,Pipistrellus pipistrellus,0.52,0.572,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
494.0685,494.0742,46953.0,59345.0,Echolocation,Pipistrellus pipistrellus,0.47,0.505,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
494.1755,494.181,46093.0,58379.0,Echolocation,Pipistrellus pipistrellus,0.497,0.523,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
494.9635,494.9699,46953.0,60796.0,Echolocation,Pipistrellus pipistrellus,0.546,0.583,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
495.0475,495.0562,44375.0,63742.0,Echolocation,Pipistrellus pipistrellus,0.54,0.621,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
495.1335,495.1413,47812.0,63555.0,Echolocation,Pipistrellus pipistrellus,0.557,0.654,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
495.2235,495.2311,46953.0,60638.0,Echolocation,Pipistrellus pipistrellus,0.512,0.566,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
495.3185,495.3282,44375.0,54234.0,Echolocation,Pipistrellus pipistrellus,0.565,0.685,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
495.4185,495.4289,43515.0,63236.0,Echolocation,Pipistrellus pipistrellus,0.45,0.592,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
495.5145,495.5228,44375.0,63316.0,Echolocation,Pipistrellus pipistrellus,0.577,0.641,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
495.6125,495.618,44375.0,55858.0,Echolocation,Pipistrellus pipistrellus,0.502,0.523,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
495.7075,495.7159,45234.0,60804.0,Echolocation,Pipistrellus pipistrellus,0.567,0.673,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
495.9045,495.9111,44375.0,61176.0,Echolocation,Pipistrellus pipistrellus,0.586,0.695,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
496.1355,496.141,46093.0,58978.0,Echolocation,Pipistrellus pipistrellus,0.604,0.647,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
496.2355,496.2406,46093.0,57257.0,Echolocation,Pipistrellus pipistrellus,0.528,0.55,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
496.3325,496.3394,45234.0,59767.0,Echolocation,Pipistrellus pipistrellus,0.642,0.719,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
496.5225,496.5292,45234.0,58054.0,Echolocation,Pipistrellus pipistrellus,0.537,0.596,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
496.6135,496.6187,46093.0,57576.0,Echolocation,Pipistrellus pipistrellus,0.631,0.685,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
496.7065,496.713,45234.0,59592.0,Echolocation,Pipistrellus pipistrellus,0.47,0.541,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
496.8505,496.856,44375.0,62782.0,Echolocation,Pipistrellus pipistrellus,0.563,0.624,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
496.9405,496.9466,44375.0,57619.0,Echolocation,Pipistrellus pipistrellus,0.611,0.648,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
497.3785,497.3851,47812.0,59594.0,Echolocation,Pipistrellus pipistrellus,0.557,0.585,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
497.4865,497.4941,46953.0,57314.0,Echolocation,Pipistrellus pipistrellus,0.479,0.507,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
498.0425,498.0479,46953.0,57555.0,Echolocation,Pipistrellus pipistrellus,0.511,0.521,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
498.1305,498.1359,46093.0,61023.0,Echolocation,Pipistrellus pipistrellus,0.595,0.628,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
498.3105,498.3197,46093.0,61599.0,Echolocation,Pipistrellus pipistrellus,0.456,0.643,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
498.4055,498.4144,46093.0,59798.0,Echolocation,Pipistrellus pipistrellus,0.43,0.516,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
498.5995,498.6104,44375.0,62594.0,Echolocation,Pipistrellus pipistrellus,0.551,0.645,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
498.6875,498.695,44375.0,62336.0,Echolocation,Pipistrellus pipistrellus,0.39,0.534,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
498.9575,498.9645,46093.0,55445.0,Echolocation,Pipistrellus pipistrellus,0.498,0.516,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
499.16949999999997,499.1751,46093.0,57680.0,Echolocation,Pipistrellus pipistrellus,0.608,0.629,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
536.2065,536.2128,46953.0,57738.0,Echolocation,Pipistrellus pipistrellus,0.557,0.588,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
536.2935,536.3004,46953.0,57736.0,Echolocation,Pipistrellus pipistrellus,0.561,0.658,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
536.6595,536.6664,45234.0,55481.0,Echolocation,Pipistrellus pipistrellus,0.486,0.514,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
536.7575,536.7647,46093.0,53837.0,Echolocation,Pipistrellus pipistrellus,0.516,0.55,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
536.8545,536.861,45234.0,54179.0,Echolocation,Pipistrellus pipistrellus,0.481,0.504,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
537.1675,537.1754,47812.0,56297.0,Echolocation,Pipistrellus pipistrellus,0.591,0.639,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
537.2625,537.2691,45234.0,57081.0,Echolocation,Pipistrellus pipistrellus,0.464,0.505,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
537.4585,537.4653,46093.0,58871.0,Echolocation,Pipistrellus pipistrellus,0.548,0.58,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
537.5665,537.5738,46953.0,54667.0,Echolocation,Pipistrellus pipistrellus,0.596,0.621,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
537.7625,537.7698,46093.0,58702.0,Echolocation,Pipistrellus pipistrellus,0.574,0.608,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
537.9645,537.9719,46093.0,56563.0,Echolocation,Pipistrellus pipistrellus,0.598,0.637,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
538.0635,538.0741,46093.0,62314.0,Echolocation,Pipistrellus pipistrellus,0.47,0.605,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
538.6045,538.6172,44375.0,58070.0,Echolocation,Pipistrellus pipistrellus,0.478,0.581,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
538.7805,538.7899,46093.0,60302.0,Echolocation,Pipistrellus pipistrellus,0.527,0.606,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
538.8615,538.8695,45234.0,59596.0,Echolocation,Pipistrellus pipistrellus,0.404,0.509,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
539.1045,539.1119,46093.0,61608.0,Echolocation,Pipistrellus pipistrellus,0.46,0.566,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
539.2565,539.2621,42656.0,61594.0,Echolocation,Pipistrellus pipistrellus,0.383,0.57,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
539.3445,539.3505,43515.0,59504.0,Echolocation,Pipistrellus pipistrellus,0.278,0.503,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
578.8895,578.8947000000001,46093.0,59717.0,Echolocation,Pipistrellus pipistrellus,0.429,0.515,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
605.6485,605.6555,46093.0,58296.0,Echolocation,Pipistrellus pipistrellus,0.457,0.502,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
605.7425,605.7476,46093.0,56623.0,Echolocation,Pipistrellus pipistrellus,0.516,0.553,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
605.8315,605.8364,45234.0,63314.0,Echolocation,Pipistrellus pipistrellus,0.554,0.669,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
605.9245,605.9312,46953.0,61039.0,Echolocation,Pipistrellus pipistrellus,0.464,0.622,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
606.0125,606.0186,46953.0,59046.0,Echolocation,Pipistrellus pipistrellus,0.509,0.53,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
606.1005,606.1062,45234.0,59027.0,Echolocation,Pipistrellus pipistrellus,0.504,0.551,-1,/mnt/ubna_data_02/recover-20220929/UBNA_002/20220928_123000.WAV,Foliage,recover-20220929,002
