start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
11.8975,11.9121,22890.0,29869.0,Eptesicus serotinus,0.245,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
14.1725,14.1798,41796.0,48152.0,Pipistrellus nathusii,0.496,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
14.2445,14.2506,42656.0,53723.0,Pipistrellus nathusii,0.346,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
14.4475,14.4537,41796.0,49178.0,Pipistrellus nathusii,0.413,0.502,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
16.8505,16.8582,39218.0,45078.0,Pipistrellus nathusii,0.407,0.501,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
54.7675,54.778,26328.0,32416.0,Nyctalus leisleri,0.327,0.601,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
55.2615,55.276700000000005,25468.0,31231.0,Eptesicus serotinus,0.269,0.602,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
55.5075,55.5216,25468.0,30980.0,Nyctalus leisleri,0.312,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
55.7685,55.7833,25468.0,31328.0,Nyctalus leisleri,0.421,0.68,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
56.0245,56.038,25468.0,29998.0,Nyctalus leisleri,0.486,0.692,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
56.2765,56.289699999999996,25468.0,30376.0,Nyctalus leisleri,0.622,0.711,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
56.5235,56.5369,25468.0,30271.0,Nyctalus leisleri,0.439,0.651,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
56.7585,56.771699999999996,25468.0,31388.0,Nyctalus leisleri,0.514,0.688,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
56.9925,57.0052,25468.0,30564.0,Nyctalus leisleri,0.509,0.699,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
57.2395,57.2535,25468.0,30381.0,Nyctalus leisleri,0.414,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
57.4685,57.4845,25468.0,29584.0,Nyctalus leisleri,0.438,0.55,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
57.6905,57.7053,26328.0,30609.0,Nyctalus leisleri,0.393,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
57.914500000000004,57.9287,25468.0,29118.0,Nyctalus leisleri,0.469,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
58.1565,58.173100000000005,25468.0,30191.0,Nyctalus leisleri,0.365,0.511,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
58.5475,58.5629,25468.0,30565.0,Nyctalus leisleri,0.373,0.531,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
59.6445,59.6602,26328.0,31895.0,Nyctalus leisleri,0.245,0.548,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
62.0925,62.105199999999996,25468.0,29382.0,Nyctalus leisleri,0.532,0.655,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
62.6355,62.6521,24609.0,28898.0,Nyctalus leisleri,0.489,0.603,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
63.0855,63.0995,25468.0,29704.0,Nyctalus leisleri,0.564,0.659,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
63.8885,63.9027,25468.0,29354.0,Nyctalus leisleri,0.459,0.595,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
64.4275,64.4429,24609.0,28103.0,Nyctalus leisleri,0.618,0.676,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
64.9705,64.9848,25468.0,28979.0,Nyctalus leisleri,0.537,0.629,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
65.1815,65.19669999999999,25468.0,29541.0,Nyctalus leisleri,0.531,0.657,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
65.4585,65.4747,25468.0,29066.0,Nyctalus leisleri,0.449,0.558,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
65.7185,65.7346,25468.0,28176.0,Nyctalus leisleri,0.568,0.648,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
65.9905,66.0041,24609.0,29406.0,Nyctalus leisleri,0.65,0.719,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
66.2595,66.2744,25468.0,28909.0,Nyctalus leisleri,0.54,0.645,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
66.5355,66.5522,24609.0,27530.0,Nyctalus leisleri,0.719,0.759,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
66.8005,66.8163,25468.0,28135.0,Nyctalus leisleri,0.576,0.653,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
67.0725,67.0889,24609.0,26975.0,Nyctalus leisleri,0.666,0.716,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
67.6155,67.6293,25468.0,29037.0,Nyctalus leisleri,0.528,0.67,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
67.8845,67.8998,24609.0,28628.0,Nyctalus leisleri,0.433,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
68.0355,68.053,25468.0,28890.0,Nyctalus leisleri,0.451,0.531,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
68.1955,68.2112,24609.0,29103.0,Nyctalus leisleri,0.456,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
68.5905,68.6049,24609.0,29049.0,Nyctalus leisleri,0.632,0.696,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
68.8435,68.8583,25468.0,29394.0,Nyctalus leisleri,0.449,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
69.10249999999999,69.1172,24609.0,28355.0,Nyctalus leisleri,0.654,0.732,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
69.2735,69.28960000000001,25468.0,30426.0,Nyctalus leisleri,0.401,0.634,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
69.5445,69.555,27187.0,32801.0,Nyctalus leisleri,0.373,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
70.2235,70.2359,25468.0,30393.0,Nyctalus leisleri,0.498,0.679,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
70.6325,70.6463,24609.0,28343.0,Nyctalus leisleri,0.627,0.74,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
71.1825,71.1971,24609.0,28355.0,Nyctalus leisleri,0.521,0.638,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
76.1625,76.1789,24609.0,28060.0,Nyctalus leisleri,0.537,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
94.1195,94.1262,40078.0,56495.0,Pipistrellus nathusii,0.615,0.655,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
94.3075,94.3147,40078.0,51441.0,Pipistrellus nathusii,0.478,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
94.4995,94.5074,39218.0,49644.0,Pipistrellus nathusii,0.588,0.657,-1,Echolocation,/mnt/ubna_data_01/recover-20220717/UBNA_005/20220716_073000.WAV,Foliage,recover-20220717,005
